token,term_freq,doc_freq,category,canonical_form
ysl,246,74,OTHER,ysl
jeans,245,166,OTHER,jeans
페이퍼,245,208,OTHER,페이퍼
asics,245,207,OTHER,asics
엄브로,245,201,OTHER,엄브로
챙,245,188,OTHER,챙
메종 마르지엘라,245,213,OTHER,메종마르지엘라
dp,245,195,OTHER,dp
이태원,245,192,OTHER,이태원
웰,245,204,OTHER,웰
에씰미,245,210,OTHER,에씰미
지난번,245,232,OTHER,지난번
나시,245,205,OTHER,나시
베이,244,198,OTHER,베이
이사,244,186,OTHER,이사
미즈노,244,194,OTHER,미즈노
억,244,132,OTHER,억
검정색,244,238,OTHER,블랙
마르니,244,210,OTHER,마르니
그랑,244,223,OTHER,그랑
저지,243,193,OTHER,저지
가로수길,243,204,OTHER,가로수길
루프,243,179,OTHER,루프
mmlg,243,204,OTHER,mmlg
구조,242,195,OTHER,구조
버킷,242,222,OTHER,버킷
커뮤니티,242,191,OTHER,커뮤니티
코인,242,207,OTHER,코인
당일,242,206,OTHER,당일
탓,242,220,OTHER,탓
비밀,241,220,OTHER,비밀
쿠션,241,196,OTHER,쿠션
단종,241,219,OTHER,단종
리트리버,241,236,OTHER,리트리버
coat,240,163,OTHER,coat
짭,240,200,OTHER,짭
아무것,240,232,OTHER,아무것
불안,240,208,OTHER,불안
헨리넥,240,201,OTHER,헨리넥
데케트,240,229,OTHER,데케트
지향,239,214,OTHER,지향
인더로우,239,215,OTHER,인더로우
세련,239,213,OTHER,세련
수입,239,204,OTHER,수입
visvim,239,40,OTHER,visvim
의심,239,212,OTHER,의심
포스트,239,181,OTHER,포스트
애습,238,205,OTHER,애습
레이블,238,195,OTHER,레이블
oz,238,183,OTHER,oz
엠씨,238,204,OTHER,엠씨
클론,238,218,OTHER,클론
영하,238,224,OTHER,영하
발가락,238,207,OTHER,발가락
후브스,238,206,OTHER,후브스
shirts,237,173,OTHER,shirt
조명,237,205,OTHER,조명
way,237,180,OTHER,way
카시,237,212,OTHER,카시
사무실,237,214,OTHER,사무실
끼,237,228,OTHER,끼
멀티,236,198,OTHER,멀티
헤드폰,236,209,OTHER,헤드폰
한글,236,220,OTHER,한글
순,236,217,OTHER,순
전문가,235,196,OTHER,전문가
피셔,235,174,OTHER,피셔
비즈비,235,146,OTHER,비즈비
컴피쿠시,235,204,OTHER,컴피쿠시
스튜어트,235,216,OTHER,스튜어트
등급,235,192,OTHER,등급
youth,234,178,OTHER,youth
브레이커,234,205,OTHER,브레이커
등록,234,178,OTHER,등록
랜,234,200,OTHER,랜
converse,234,143,OTHER,converse
브로,234,179,OTHER,브로
로얄,234,206,OTHER,로얄
관,234,202,OTHER,관
량,234,182,OTHER,량
공연,234,138,OTHER,공연
리뉴얼,233,183,OTHER,리뉴얼
블리치,233,178,OTHER,블리치
고리,233,191,OTHER,고리
아시,233,233,OTHER,아시
방지,233,210,OTHER,방지
용기,233,219,OTHER,용기
양해,233,230,OTHER,양해
왕발,232,216,OTHER,왕발
희,232,205,OTHER,희
변색,232,190,OTHER,변색
la,231,116,OTHER,la
종아리,231,194,OTHER,종아리
brown,231,178,OTHER,brown
피렌체,231,201,OTHER,피렌체
벌룬,231,204,OTHER,벌룬
매스노운,231,220,OTHER,매스노운
웍스,230,202,OTHER,웍스
레몬,230,180,OTHER,레몬
똥,230,211,OTHER,똥
맥주,230,192,OTHER,맥주
마샬,230,206,OTHER,마샬
요것,230,209,OTHER,요것
서촌,230,183,OTHER,서촌
공항,230,170,OTHER,공항
원더,229,172,OTHER,원더
leather,229,167,OTHER,leather
메뉴,229,189,OTHER,메뉴
의문,229,218,OTHER,의문
중순,229,213,OTHER,중순
세탁소,229,212,OTHER,세탁소
보정,229,201,OTHER,보정
센트,229,216,OTHER,센트
뉴스보이,229,151,OTHER,뉴스보이
no,228,160,OTHER,no
포근,228,204,OTHER,포근
coor,228,153,OTHER,coor
베드,228,187,OTHER,베드
완,228,206,OTHER,완
선착순,228,215,OTHER,선착순
체격,228,215,OTHER,체격
출장,228,196,OTHER,출장
prtprt,228,199,OTHER,prtprt
수집,227,165,OTHER,수집
상징,227,170,OTHER,상징
to,227,139,OTHER,to
독,227,183,OTHER,독
고스트,227,203,OTHER,고스트
보라색,227,199,OTHER,보라색
상하,227,219,OTHER,상하
ourpas,227,120,OTHER,ourpas
탄,226,192,OTHER,탄
비전,226,181,OTHER,비전
감동,226,199,OTHER,감동
마뚜루,226,221,OTHER,마뚜루
한참,226,220,OTHER,한참
스텝,226,191,OTHER,스텝
웜,226,201,OTHER,웜
의뢰인,226,20,OTHER,의뢰인
주제,225,175,OTHER,주제
오랫동안,225,215,OTHER,오랫동안
주류,225,197,OTHER,주류
적절,225,203,OTHER,적절
웨일즈보너,225,179,OTHER,웨일즈보너
무시,225,214,OTHER,무시
수원,225,154,OTHER,수원
미카엘,225,168,OTHER,미카엘
데밀,225,173,OTHER,데밀
장식,224,165,OTHER,장식
윈,224,190,OTHER,윈
로어링라드,224,190,OTHER,로어링라드
베어,224,162,OTHER,베어
디깅,224,210,OTHER,디깅
법률,224,38,OTHER,법률
현상,223,187,OTHER,현상
카키스,223,180,OTHER,카키스
기업,223,165,OTHER,기업
보호,223,118,OTHER,보호
합격,223,196,OTHER,합격
궁합,223,197,OTHER,궁합
시선,222,210,OTHER,시선
록,222,167,OTHER,록
balance,222,163,OTHER,balance
주인공,222,177,OTHER,주인공
세로,222,177,OTHER,세로
마리아,222,169,OTHER,마리아
보테,222,202,OTHER,보테
지난주,222,216,OTHER,지난주
드레서,222,166,OTHER,드레서
선수,221,160,OTHER,선수
헌팅,221,186,OTHER,헌팅
직전,221,215,OTHER,직전
트라우저,221,180,OTHER,트라우저
마라,221,206,OTHER,마라
큰일,221,215,OTHER,큰일
페,221,210,OTHER,페
타일,220,188,OTHER,타일
트루,220,133,OTHER,트루
뀨웃,220,217,OTHER,뀨웃
스트레이트핏,220,206,OTHER,스트레이트핏
스탠스,220,130,OTHER,스탠스
길거리,219,196,OTHER,길거리
혼,219,201,OTHER,혼
트렌치코트,219,179,OTHER,트렌치코트
이곳,219,144,OTHER,이곳
cdg,219,187,OTHER,cdg
저기,219,209,OTHER,저기
적응,219,209,OTHER,적응
무탠,219,200,OTHER,무탠
마련,218,194,OTHER,마련
호주,218,144,OTHER,호주
인도,218,187,OTHER,인도
벌룬핏,218,186,OTHER,벌룬핏
고등학생,218,215,OTHER,고등학생
하라주쿠,218,137,OTHER,하라주쿠
eql,218,188,OTHER,eql
이염,218,200,OTHER,이염
스노우,218,170,OTHER,스노우
익스프레스,218,188,OTHER,익스프레스
상상,217,200,OTHER,상상
코팅,217,173,OTHER,코팅
퓨어,217,167,OTHER,퓨어
브이넥,217,179,OTHER,브이넥
작,217,186,OTHER,작
대지,217,161,OTHER,대지
아무,217,210,OTHER,아무
죽,217,183,OTHER,죽
토이즈맥코이,217,181,OTHER,토이즈맥코이
환경,216,171,OTHER,환경
식사,216,176,OTHER,식사
눈길,216,208,OTHER,눈길
스미스,216,176,OTHER,스미스
다트,216,164,OTHER,다트
리세,216,210,OTHER,리세
누님,216,208,OTHER,누님
캐시,216,159,OTHER,캐시
정지,215,194,OTHER,정지
밀텍,215,159,OTHER,밀텍
개발,214,168,OTHER,개발
cotton,214,169,OTHER,cotton
트렌치,214,172,OTHER,트렌치
써저리,214,186,OTHER,써저리
재스퍼,214,181,OTHER,재스퍼
램,214,172,OTHER,램
역대,214,193,OTHER,역대
절차,214,72,OTHER,절차
언어펙티드,213,179,OTHER,언어펙티드
건지울른스,213,194,OTHER,건지울른스
하드,213,189,OTHER,하드
유핑,213,204,,유핑
다이소,213,196,OTHER,다이소
리끌로우,213,203,OTHER,리끌로우
스피드,212,189,OTHER,스피드
이탈리아,212,161,OTHER,이탈리아
바이커,212,159,OTHER,바이커
헤드,212,148,OTHER,헤드
잎,212,190,OTHER,잎
단계,212,147,OTHER,단계
녹색,212,186,OTHER,녹색
슈가,212,159,OTHER,슈가
작가,211,178,OTHER,작가
시점,211,196,OTHER,시점
인정,211,193,OTHER,인정
지하,211,168,OTHER,지하
스페이스,211,172,OTHER,스페이스
브로치,211,169,OTHER,브로치
썸,211,164,OTHER,썸
특가,211,186,OTHER,특가
down,210,133,OTHER,down
성장,210,165,OTHER,성장
익숙,210,195,OTHER,익숙
겉감,210,174,OTHER,겉감
신규,210,179,OTHER,신규
핸드폰,210,185,OTHER,핸드폰
츄리닝,210,193,OTHER,츄리닝
주황색,210,188,OTHER,주황색
냥,210,178,OTHER,냥
상남자,210,193,OTHER,상남자
애초,210,202,OTHER,애초
리프로덕션,210,189,OTHER,리프로덕션
뻣뻣,210,196,OTHER,뻣뻣
제품군,209,170,OTHER,제품군
운전,209,174,OTHER,운전
클라우드,209,172,OTHER,클라우드
주우재,209,194,OTHER,주우재
예민,209,198,OTHER,예민
땜,209,205,OTHER,땜
abc,209,185,OTHER,abc
up,209,179,OTHER,up
mmw,209,174,OTHER,mmw
리테일,209,189,OTHER,리테일
tshirt,209,76,OTHER,tshirt
계속,208,169,OTHER,계속
공정,208,98,OTHER,공정
결합,208,174,OTHER,결합
연결,208,184,OTHER,연결
옥,208,170,OTHER,옥
단화,208,184,OTHER,단화
떡,208,187,OTHER,떡
근무,208,165,OTHER,근무
요약,208,165,OTHER,요약
주일,208,201,OTHER,주일
병원,208,169,OTHER,병원
소노마,208,186,OTHER,소노마
아쉬움,208,197,OTHER,아쉬움
감각,207,184,OTHER,감각
페이드,207,192,OTHER,페이드
체,207,198,OTHER,체
월급,207,195,OTHER,월급
출고,207,164,OTHER,출고
약,207,163,OTHER,약
노랑,207,183,OTHER,노랑
살로,207,197,,살로
고기,207,171,OTHER,고기
소신,206,177,OTHER,소신
현장,206,172,OTHER,현장
혜택,206,155,OTHER,혜택
legacy,206,154,OTHER,legacy
블레이져,206,174,OTHER,블레이져
앞쪽,206,189,OTHER,앞쪽
입대,206,180,OTHER,입대
카고팬츠,206,199,OTHER,카고팬츠
티씨,206,182,OTHER,티씨
전달,205,174,OTHER,전달
is,205,171,OTHER,is
사계절,205,189,OTHER,사계절
나무,205,176,OTHER,나무
레이싱,205,156,OTHER,레이싱
클라인,205,191,OTHER,클라인
영업,205,152,OTHER,영업
수요일,205,187,OTHER,수요일
압도,205,197,OTHER,압도
기술,204,154,OTHER,기술
철,204,173,OTHER,철
office,204,149,OTHER,office
만족감,204,189,OTHER,만족감
본격,204,192,OTHER,본격
긴자,204,128,OTHER,긴자
패드,204,172,OTHER,패드
csc,204,158,OTHER,csc
실수,204,188,OTHER,실수
코오롱,204,165,OTHER,코오롱
네이션,204,186,OTHER,네이션
로크,204,133,OTHER,로크
프레임,203,155,OTHER,프레임
가로,203,163,OTHER,가로
레이스,203,161,OTHER,레이스
딱딱,203,188,OTHER,딱딱
확정,203,173,OTHER,확정
미용실,203,166,OTHER,미용실
미드나잇,203,177,OTHER,미드나잇
tngt,203,177,OTHER,tngt
매너,203,183,OTHER,매너
샌더스,203,124,OTHER,샌더스
장인,202,147,OTHER,장인
대안,202,194,OTHER,대안
매니아,202,188,OTHER,매니아
기사,202,162,OTHER,기사
목요일,202,185,OTHER,목요일
store,202,128,OTHER,store
미하라,202,190,,미하라
네스,202,158,OTHER,네스
헌터,202,152,OTHER,헌터
화요일,202,192,OTHER,화요일
아무거,202,202,OTHER,아무거
로키,202,166,OTHER,로키
트레이너,202,169,OTHER,트레이너
슈포스,202,181,OTHER,슈포스
고아캐드,202,175,OTHER,고아캐드
헬스장,202,173,OTHER,헬스장
무브,202,184,BRAND,로맨틱무브
퍼머넌트,202,170,OTHER,퍼머넌트
satur,201,132,OTHER,satur
핀,201,176,OTHER,핀
킴,201,155,OTHER,킴
헬멧,201,146,OTHER,헬멧
이랑,201,196,OTHER,이랑
셀프,201,185,OTHER,셀프
개파카,201,172,OTHER,개파카
바이크,200,166,OTHER,바이크
한정판,200,169,OTHER,한정판
초콜릿,200,158,OTHER,초콜릿
딜,200,172,OTHER,딜
치프,200,156,OTHER,치프
블러,200,172,OTHER,블러
르아브,199,156,OTHER,르아브
낭만,199,182,OTHER,낭만
필름,199,142,OTHER,필름
반응,199,189,OTHER,반응
쓰리,199,158,OTHER,쓰리
복귀,199,184,OTHER,복귀
퓨마,199,177,OTHER,퓨마
갑,199,180,OTHER,갑
유광,199,171,OTHER,유광
aeae,199,180,OTHER,aeae
에이지,199,171,OTHER,에이지
집중,198,184,OTHER,집중
쇼트,198,161,OTHER,쇼트
멕시코,198,158,OTHER,멕시코
소송,198,36,OTHER,소송
구형,198,122,OTHER,구형
비커,198,176,OTHER,비커
wmc,198,162,OTHER,wmc
반영,197,161,OTHER,반영
모티브,197,176,OTHER,모티브
변형,197,172,OTHER,변형
샌프란시스코,197,43,OTHER,샌프란시스코
스모크,197,175,OTHER,스모크
방울,197,173,OTHER,방울
이내,197,157,OTHER,이내
방출,197,164,OTHER,방출
식스,197,178,OTHER,식스
브랜즈,197,164,OTHER,브랜즈
archive,196,160,OTHER,archive
에르메스,196,159,OTHER,에르메스
각인,196,161,OTHER,각인
통장,196,177,OTHER,통장
돼지,196,182,OTHER,돼지
캘빈,196,176,OTHER,캘빈
햄,196,180,OTHER,햄
유로,196,134,OTHER,유로
김정현,196,196,OTHER,김정현
쏘유레슈어,196,186,OTHER,쏘유레슈어
summer,195,154,OTHER,summer
factory,195,175,OTHER,factory
보급,195,88,OTHER,보급
maison,195,141,OTHER,maison
듀테로,195,172,OTHER,듀테로
여성분,195,185,OTHER,여성분
투시,195,179,OTHER,투시
뿔,195,146,OTHER,뿔
환,195,175,OTHER,환
카피,195,102,OTHER,카피
지플리시,195,181,OTHER,지플리시
샴브,195,169,OTHER,샴브
모던,194,178,STYLE,모던
블론드,194,174,OTHER,블론드
측정,194,158,OTHER,측정
총알,194,189,OTHER,총알
여,194,189,OTHER,여
포즈,194,184,OTHER,포즈
인천,194,123,OTHER,인천
울프,194,163,OTHER,울프
체결,194,152,OTHER,체결
매니저,194,156,OTHER,매니저
우스,194,168,OTHER,우스
쫀쫀,194,174,OTHER,쫀쫀
뒷모습,194,158,OTHER,뒷모습
까르띠에,194,146,OTHER,까르띠에
소프트,193,165,OTHER,소프트
개봉,193,176,OTHER,개봉
라운지,193,156,OTHER,라운지
gray,193,151,OTHER,gray
소개팅,193,149,OTHER,소개팅
아디매틱,193,171,OTHER,아디매틱
미디엄,193,157,OTHER,미디엄
재산,193,46,OTHER,재산
전통,192,123,OTHER,전통
중심,192,155,OTHER,중심
타이핑,192,151,OTHER,타이핑
떄,192,169,OTHER,떄
져지,192,163,OTHER,져지
빅샷,192,168,OTHER,빅샷
look,192,125,OTHER,look
미래,191,148,OTHER,미래
컵,191,170,OTHER,컵
축,191,166,OTHER,축
채널,190,166,OTHER,채널
풍성,190,161,OTHER,풍성
파티,190,155,OTHER,파티
표시,190,159,OTHER,표시
스팟,190,163,OTHER,스팟
노아,190,100,OTHER,노아
연,190,183,OTHER,연
라퍼지스토어,190,187,,라퍼지스토어
최저,190,178,OTHER,최저
모음,190,178,OTHER,모음
에,189,170,OTHER,에
서브,189,166,OTHER,서브
스프레이,189,140,OTHER,스프레이
양가죽,189,156,OTHER,양가죽
랭,189,158,OTHER,랭
마땅,189,189,OTHER,마땅
깡패,189,181,OTHER,깡패
젠틀몬스터,189,180,OTHER,젠틀몬스터
fit,189,152,OTHER,fit
해군,188,131,OTHER,해군
피어,188,119,OTHER,피어
부스,188,161,OTHER,부스
이득,188,177,OTHER,이득
미안,188,164,OTHER,미안
여부,188,167,OTHER,여부
단위,188,162,OTHER,단위
한파,188,171,OTHER,한파
토우토우,188,174,OTHER,토우토우
투박,187,173,OTHER,투박
적합,187,177,OTHER,적합
shop,187,158,OTHER,shop
칠,187,164,OTHER,칠
피티,187,163,OTHER,피티
어웨이,187,177,OTHER,어웨이
첫날,187,176,OTHER,첫날
보스,187,156,OTHER,보스
보고,187,182,OTHER,보고
르아르,187,172,OTHER,르아르
bk,187,148,OTHER,bk
차분,186,174,OTHER,차분
화보,186,156,OTHER,화보
깨끗,186,170,OTHER,깨끗
시어서커,186,146,OTHER,시어서커
플랫,186,155,OTHER,플랫
막,186,170,OTHER,막
as,186,127,OTHER,as
개선,186,160,OTHER,개선
마이너스,186,157,OTHER,마이너스
잠옷,186,165,OTHER,잠옷
beige,186,136,OTHER,beige
헬,186,164,OTHER,헬
캐리어,186,155,OTHER,캐리어
폴라,186,169,OTHER,폴라
롤렉스,186,141,OTHER,롤렉스
경주,186,130,OTHER,경주
네이버 웹툰,186,118,OTHER,네이버 웹툰
parka,185,131,OTHER,parka
뒤쪽,185,167,OTHER,뒤쪽
아기,185,141,OTHER,아기
카톡,185,166,OTHER,카톡
추,185,177,OTHER,추
중복,185,167,OTHER,중복
세븐피겨스,185,125,OTHER,세븐피겨스
네이머클로딩,184,144,OTHER,네이머클로딩
추후,184,173,OTHER,추후
표정,184,171,OTHER,표정
대단,184,175,OTHER,대단
구매자,184,142,OTHER,구매자
지성,184,178,OTHER,지성
칭찬,184,177,OTHER,칭찬
몸통,184,163,OTHER,몸통
이태리,184,143,OTHER,이태리
다트포드,184,157,OTHER,다트포드
안정,183,157,OTHER,안정
one,183,154,OTHER,one
독일,183,161,OTHER,독일
바라크,183,164,OTHER,바라크
세븐,183,153,OTHER,세븐
원피스,183,147,OTHER,원피스
어른,183,140,OTHER,어른
발라,183,168,OTHER,발라
하얀색,183,173,OTHER,하얀색
드라마,183,144,OTHER,드라마
짝,183,158,OTHER,짝
당,183,167,OTHER,당
오일,183,148,OTHER,오일
오피,183,130,OTHER,오피
벨벳,182,147,OTHER,벨벳
사자,182,172,OTHER,사자
에어로,182,100,OTHER,에어로
오베이,182,170,OTHER,오베이
숨,182,167,OTHER,숨
컬티즘,182,122,OTHER,컬티즘
데이비스,182,149,OTHER,데이비스
llud,182,169,OTHER,llud
빈폴,182,152,OTHER,빈폴
세인트 미카엘,182,87,OTHER,세인트 미카엘
위트,181,159,OTHER,위트
역할,181,129,OTHER,역할
감정,181,109,OTHER,감정
levi,181,98,OTHER,levi
프레스,181,136,OTHER,프레스
미만,181,176,OTHER,미만
이드,181,158,OTHER,이드
지식,181,157,OTHER,지식
반값,181,171,OTHER,반값
접수,181,94,OTHER,접수
정석,181,173,OTHER,정석
팀버,181,148,OTHER,팀버
화장실,181,169,OTHER,화장실
이예,181,149,OTHER,이예
hbt,181,123,OTHER,hbt
완성도,180,166,OTHER,완성도
에잇세컨즈,180,170,OTHER,에잇세컨즈
흥미,180,161,OTHER,흥미
핏더팬,180,175,OTHER,핏더팬
장발,180,147,OTHER,장발
피자,180,138,OTHER,피자
이날,180,150,OTHER,이날
오타,180,133,OTHER,오타
oco,180,124,OTHER,oco
캐릭터,179,146,OTHER,캐릭터
리프,179,142,OTHER,리프
엑,179,156,OTHER,엑
상단,179,163,OTHER,상단
캣,179,163,OTHER,캣
대형,179,150,OTHER,대형
뉴진스,179,128,OTHER,뉴진스
리엘,179,165,OTHER,리엘
당연,179,173,OTHER,당연
둘째,179,164,OTHER,둘째
팔로우,179,154,OTHER,팔로우
정답,179,161,OTHER,정답
위스키,179,148,OTHER,위스키
논노,179,158,OTHER,논노
로헤이드,179,174,OTHER,로헤이드
장르,178,128,OTHER,장르
섬,178,131,OTHER,섬
light,178,138,OTHER,light
크랙,178,152,OTHER,크랙
찰나,178,173,OTHER,찰나
페니로퍼,178,140,OTHER,페니로퍼
볼륨,178,147,OTHER,볼륨
루즈핏,178,154,OTHER,루즈핏
테크,178,142,OTHER,테크
정식,178,165,OTHER,정식
카네이테이,178,163,OTHER,카네이테이
코코,178,154,OTHER,코코
테이퍼드,178,167,OTHER,테이퍼드
밋밋,178,168,OTHER,밋밋
구김,178,151,OTHER,구김
육아,178,139,OTHER,육아
환율,178,166,OTHER,환율
브레이크,178,157,OTHER,브레이크
월스,178,166,OTHER,월스
나고야,178,110,OTHER,나고야
힙합,177,154,OTHER,힙합
초기,177,135,OTHER,초기
삿포로,177,115,OTHER,삿포로
킬로,177,140,OTHER,킬로
케일,177,140,OTHER,케일
경조사,177,157,OTHER,경조사
짓,177,168,OTHER,짓
흔,177,170,OTHER,흔
힐링,177,168,OTHER,힐링
nrg,177,139,OTHER,nrg
벨룻,177,174,OTHER,벨룻
호카오네오네,177,166,OTHER,호카오네오네
띠어리,177,119,OTHER,띠어리
라이,177,155,OTHER,라이
오더플리즈,177,170,OTHER,오더플리즈
설립,176,140,OTHER,설립
내외,176,160,OTHER,내외
inner,176,92,OTHER,inner
사전,176,147,OTHER,사전
테니스,176,111,OTHER,테니스
자전거,176,133,OTHER,자전거
업무,176,143,OTHER,업무
페이크,176,158,OTHER,페이크
미술관,176,138,OTHER,미술관
스마트,176,154,OTHER,스마트
스푼,176,162,OTHER,스푼
먹,176,163,OTHER,먹
고고,176,162,OTHER,고고
겨드랑이,176,148,OTHER,겨드랑이
비즈니스,175,145,OTHER,비즈니스
런칭,175,140,OTHER,런칭
특정,175,160,OTHER,특정
정면,175,154,OTHER,정면
규모,175,118,OTHER,규모
근래,175,169,OTHER,근래
파이브,175,145,OTHER,파이브
ssrl,175,169,OTHER,ssrl
넥스트,175,152,OTHER,넥스트
newbalance,174,163,OTHER,newbalance
페니,174,150,OTHER,페니
사선,174,155,OTHER,사선
근육,174,157,OTHER,근육
타미 힐피거,174,163,OTHER,타미 힐피거
피지컬,174,165,OTHER,피지컬
사과,174,136,OTHER,사과
요놈,174,168,OTHER,요놈
하객,174,154,OTHER,하객
찬물,174,159,OTHER,찬물
kapital,174,102,OTHER,kapital
어나더오피스,174,136,OTHER,어나더오피스
jwa,174,138,OTHER,jwa
소중,173,161,OTHER,소중
플래그,173,139,OTHER,플래그
위아래,173,169,OTHER,위아래
리버시블,173,142,OTHER,리버시블
지급,173,141,OTHER,지급
락시크,173,156,STYLE,락시크
고온,173,110,OTHER,고온
내역,173,129,OTHER,내역
메르고,173,138,OTHER,메르고
제안,172,144,OTHER,제안
세월,172,157,OTHER,세월
매출,172,44,OTHER,매출
부위,172,146,OTHER,부위
하와이,172,121,OTHER,하와이
컨디션,172,152,OTHER,컨디션
vest,172,123,OTHER,vest
비루,172,166,OTHER,비루
서포터즈,172,130,OTHER,서포터즈
with,171,133,OTHER,with
ourlegacy,171,120,OTHER,ourlegacy
제조,171,123,OTHER,제조
우마뭉,171,155,OTHER,우마뭉
샤넬,171,134,OTHER,샤넬
골든,171,134,OTHER,골든
짤,171,157,OTHER,짤
이베이,171,142,OTHER,이베이
창고,170,154,OTHER,창고
헬리,170,136,OTHER,헬리
리츠,170,154,OTHER,리츠
응원,170,158,OTHER,응원
데저트,170,147,OTHER,데저트
래,170,150,OTHER,래
아이비,170,128,OTHER,아이비
반디,170,153,OTHER,반디
매쉬,170,145,OTHER,매쉬
시세,170,151,OTHER,시세
예루살렘,170,145,OTHER,예루살렘
구이디,170,148,OTHER,구이디
전생,170,158,OTHER,전생
알파카,170,128,OTHER,알파카
헤리,170,135,OTHER,헤리
zip,169,145,OTHER,zip
neck,169,86,OTHER,neck
러버,169,132,OTHER,러버
유튭,169,162,OTHER,유튭
난리,169,159,OTHER,난리
다음날,169,161,OTHER,다음날
메리,168,150,OTHER,메리
피크,168,126,OTHER,피크
한남,168,146,OTHER,한남
로아,168,139,OTHER,로아
인솔,168,134,OTHER,인솔
수제,168,153,OTHER,수제
악세,168,167,OTHER,악세
hat,168,137,OTHER,hat
매거진,167,123,OTHER,매거진
iey,167,151,OTHER,iey
닭,167,135,OTHER,닭
월스와일,167,154,,월스와일
하루타,167,153,,하루타
각종,167,147,OTHER,각종
아이패드,167,136,OTHER,아이패드
유료,167,116,OTHER,유료
자동,167,149,OTHER,자동
학년,167,112,OTHER,학년
녹,167,141,OTHER,녹
가정,166,150,OTHER,가정
태그,166,131,OTHER,태그
소문,166,155,OTHER,소문
미하라야스히,166,150,OTHER,미하라야스히
클리어,166,146,OTHER,클리어
그리드,166,155,OTHER,그리드
인디,166,145,OTHER,인디
웨스,166,93,OTHER,웨스
ssy,166,158,OTHER,ssy
샴브레,166,146,OTHER,샴브레
용품,165,139,OTHER,용품
카야노,165,139,OTHER,카야노
수염,165,130,OTHER,수염
휴일,165,149,OTHER,휴일
다이아몬드,165,148,OTHER,다이아몬드
오니츠카타이거,165,162,,오니츠카타이거
대화,165,140,OTHER,대화
옥스퍼드,165,150,OTHER,옥스퍼드
얄쌍,165,155,OTHER,얄쌍
그랜드,165,137,OTHER,그랜드
적립,165,134,OTHER,적립
환생,165,149,OTHER,환생
컨트리,165,115,OTHER,컨트리
green,164,137,OTHER,green
전용,164,152,OTHER,전용
와,164,155,OTHER,와
충,164,149,OTHER,충
탱크,164,136,OTHER,탱크
잠바,164,137,OTHER,잠바
목포,164,150,OTHER,목포
애기,164,151,OTHER,애기
tee,164,141,OTHER,tee
레코드,164,148,OTHER,레코드
apc,164,155,OTHER,apc
마카,164,118,OTHER,마카
랜덤 워크,164,132,OTHER,랜덤 워크
cosstores,164,46,OTHER,cosstores
for,163,118,OTHER,for
거주,163,150,OTHER,거주
인식,163,139,OTHER,인식
color,163,107,OTHER,color
실사,163,123,OTHER,실사
전국,163,135,OTHER,전국
리넨,163,129,OTHER,리넨
윤,163,141,OTHER,윤
모스,163,141,OTHER,모스
압박,163,137,OTHER,압박
z,163,122,OTHER,z
스텐,163,142,OTHER,스텐
수피마,163,115,OTHER,수피마
indigo,163,116,OTHER,indigo
라멘,163,117,OTHER,라멘
욕구,162,151,OTHER,욕구
천연,162,119,OTHER,천연
웹,162,142,OTHER,웹
드롭,162,133,OTHER,드롭
피스워커,162,159,,피스워커
라펠,162,114,OTHER,라펠
트로피,162,134,OTHER,트로피
보트,162,135,OTHER,보트
외국,162,147,OTHER,외국
홍보,162,102,OTHER,홍보
합정,162,140,OTHER,합정
socks,162,157,OTHER,socks
위반,162,159,OTHER,위반
watch,161,86,OTHER,watch
페리,161,120,OTHER,페리
붐,161,144,OTHER,붐
땅,161,137,OTHER,땅
스타더스트,161,137,OTHER,스타더스트
구이,161,142,OTHER,구이
끌,161,154,OTHER,끌
선정,160,142,OTHER,선정
카이,160,142,OTHER,카이
네임,160,137,OTHER,네임
위크,160,134,OTHER,위크
라이너,160,113,OTHER,라이너
비치,160,98,OTHER,비치
롯데월드,160,135,OTHER,롯데월드
명작,160,148,OTHER,명작
소량,160,148,OTHER,소량
유니버시티,160,148,OTHER,유니버시티
욕,160,152,OTHER,욕
ml,160,104,OTHER,ml
도프제이슨,160,158,OTHER,도프제이슨
리트,160,122,OTHER,리트
최초,159,136,OTHER,최초
남성복,159,125,OTHER,남성복
paf,159,104,OTHER,paf
신주쿠,159,100,OTHER,신주쿠
요지,159,134,OTHER,요지
남색,159,144,OTHER,남색
연차,159,150,OTHER,연차
날짜,159,120,OTHER,날짜
피드,159,145,OTHER,피드
셀러,159,124,OTHER,셀러
줍줍,159,145,OTHER,줍줍
다짐,159,153,OTHER,다짐
남편,159,103,OTHER,남편
에러스익셉티드,159,149,OTHER,에러스익셉티드
미라보,159,144,OTHER,미라보
공기,158,143,OTHER,공기
체커보드,158,152,OTHER,체커보드
디피,158,129,OTHER,디피
오바,158,154,OTHER,오바
체중,158,145,OTHER,체중
별거,158,148,OTHER,별거
머슬핏,158,144,OTHER,머슬핏
로랑,158,121,OTHER,로랑
토앤토,158,142,OTHER,토앤토
boots,158,110,OTHER,boots
주황,158,136,OTHER,주황
법원,158,39,OTHER,법원
형성,157,138,OTHER,형성
스커트,157,120,OTHER,스커트
클레어,157,135,OTHER,클레어
사파리,157,128,OTHER,사파리
초보,157,152,OTHER,초보
코르테즈,157,136,OTHER,코르테즈
mtr,157,113,OTHER,mtr
제출,157,38,OTHER,제출
쉐도우,157,134,OTHER,쉐도우
