base_canon,base_example_token,base_vocab_key,base_freq,candidate_token_raw,candidate_token_clean,candidate_freq,similarity,category,source,Y/N
더플백,더플백,'더플백',552,'떡볶이',떡볶이,197,0.594482,ITEM,word2vec,
던스트,던스트,'던스트',537,'알렌느',알렌느,1376,0.700377,BRAND,word2vec,
던스트,던스트,'던스트',537,'나아나나',나아나나,7,0.69045,BRAND,word2vec,
던스트,던스트,'던스트',537,'에스티유오피스',에스티유오피스,1515,0.683054,BRAND,word2vec,
던스트,던스트,'던스트',537,'인사일런스',인사일런스,52,0.671788,BRAND,word2vec,
던스트,던스트,'던스트',537,'느',느,1649,0.664029,BRAND,word2vec,
던스트,던스트,'던스트',537,'dunst',dunst,29,0.64897,BRAND,word2vec,
던스트,던스트,'던스트',537,'아트이프액트',아트이프액트,5,0.648035,BRAND,word2vec,
던스트,던스트,'던스트',537,'드러그옴므',드러그옴므,7,0.647645,BRAND,word2vec,
던스트,던스트,'던스트',537,'블랑드누아',블랑드누아,8,0.641522,BRAND,word2vec,
던스트,던스트,'던스트',537,'벨리',벨리,2224,0.640531,BRAND,word2vec,
던스트,던스트,'던스트',537,'노드유',노드유,15,0.639864,BRAND,word2vec,
던스트,던스트,'던스트',537,'마마가리',마마가리,68,0.639607,BRAND,word2vec,
데님,데님,'데님',20930,'청',청,8202,0.764195,STYLE,word2vec,
데님,데님,'데님',20930,'트러거',트러거,9,0.72706,STYLE,word2vec,
데님,데님,'데님',20930,'흑',흑,2349,0.724495,STYLE,word2vec,
데님,데님,'데님',20930,'깡플랙',깡플랙,9,0.716075,STYLE,word2vec,
데님,데님,'데님',20930,'루미핏',루미핏,6,0.714922,STYLE,word2vec,
데님,데님,'데님',20930,'퍼티그나',퍼티그나,6,0.713348,STYLE,word2vec,
데님,데님,'데님',20930,'브탁',브탁,7,0.711742,STYLE,word2vec,
데님,데님,'데님',20930,'세미벌룬',세미벌룬,6,0.7029,STYLE,word2vec,
데님,데님,'데님',20930,'와이드테이퍼드',와이드테이퍼드,7,0.702044,STYLE,word2vec,
데님,데님,'데님',20930,'이핏',이핏,6,0.697777,STYLE,word2vec,
데님,데님,'데님',20930,'셈와',셈와,7,0.688955,STYLE,word2vec,
데님,데님,'데님',20930,'토피꺼',토피꺼,7,0.688521,STYLE,word2vec,
데님,데님,'데님',20930,'파이오니어',파이오니어,6,0.686997,STYLE,word2vec,
데우스엑스마키나,데우스엑스마키나,'데우스엑스마키나',600,'엑스 마키나',엑스 마키나,83,0.82807,BRAND,word2vec,
데우스엑스마키나,데우스엑스마키나,'데우스엑스마키나',600,'오베이',오베이,206,0.709842,BRAND,word2vec,
데우스엑스마키나,데우스엑스마키나,'데우스엑스마키나',600,'캑터스잭',캑터스잭,15,0.622669,BRAND,word2vec,
데우스엑스마키나,데우스엑스마키나,'데우스엑스마키나',600,'iggy',iggy,9,0.619954,BRAND,word2vec,
데우스엑스마키나,데우스엑스마키나,'데우스엑스마키나',600,'포스미드',포스미드,9,0.59579,BRAND,word2vec,
데우스엑스마키나,데우스엑스마키나,'데우스엑스마키나',600,'휴먼메이드',휴먼메이드,1382,0.593355,BRAND,word2vec,
데우스엑스마키나,데우스엑스마키나,'데우스엑스마키나',600,'다다',다다,11,0.589904,BRAND,word2vec,
데우스엑스마키나,데우스엑스마키나,'데우스엑스마키나',600,'스투시8',스투시8,6,0.589144,BRAND,word2vec,
데우스엑스마키나,데우스엑스마키나,'데우스엑스마키나',600,'트레셔',트레셔,56,0.588241,BRAND,word2vec,
데우스엑스마키나,데우스엑스마키나,'데우스엑스마키나',600,'파프온러닝',파프온러닝,5,0.587147,BRAND,word2vec,
데우스엑스마키나,데우스엑스마키나,'데우스엑스마키나',600,'서프맨',서프맨,6,0.586316,BRAND,word2vec,
도프제이슨,도프제이슨,'도프제이슨',3465,'카우하이드',카우하이드,32,0.678258,BRAND,word2vec,
도프제이슨,도프제이슨,'도프제이슨',3465,'돞제',돞제,27,0.672598,BRAND,word2vec,
도프제이슨,도프제이슨,'도프제이슨',3465,'스페로네',스페로네,148,0.669874,BRAND,word2vec,
도프제이슨,도프제이슨,'도프제이슨',3465,'doffjason',doffjason,33,0.650683,BRAND,word2vec,
도프제이슨,도프제이슨,'도프제이슨',3465,'rev',rev,9,0.642415,BRAND,word2vec,
도프제이슨,도프제이슨,'도프제이슨',3465,'비건레더',비건레더,57,0.640615,BRAND,word2vec,
도프제이슨,도프제이슨,'도프제이슨',3465,'론트',론트,62,0.63556,BRAND,word2vec,
도프제이슨,도프제이슨,'도프제이슨',3465,'오착보',오착보,20,0.635391,BRAND,word2vec,
도프제이슨,도프제이슨,'도프제이슨',3465,'르마드',르마드,646,0.632524,BRAND,word2vec,
도프제이슨,도프제이슨,'도프제이슨',3465,'쿠콥',쿠콥,26,0.632506,BRAND,word2vec,
도프제이슨,도프제이슨,'도프제이슨',3465,'워싱레더',워싱레더,8,0.632463,BRAND,word2vec,
도프제이슨,도프제이슨,'도프제이슨',3465,'헤비츠',헤비츠,12,0.631963,BRAND,word2vec,
도프제이슨,도프제이슨,'도프제이슨',3465,'스파오포맨',스파오포맨,10,0.621989,BRAND,word2vec,
도프제이슨,도프제이슨,'도프제이슨',3465,'레브',레브,18,0.615915,BRAND,word2vec,
독일군스니커즈,독일군스니커즈,'독일군스니커즈',1982,'리오',리오,470,0.719979,ITEM,word2vec,
독일군스니커즈,독일군스니커즈,'독일군스니커즈',1982,'커먼맛',커먼맛,6,0.718239,ITEM,word2vec,
독일군스니커즈,독일군스니커즈,'독일군스니커즈',1982,'아토',아토,5,0.703027,ITEM,word2vec,
독일군스니커즈,독일군스니커즈,'독일군스니커즈',1982,'라그',라그,10,0.702406,ITEM,word2vec,
독일군스니커즈,독일군스니커즈,'독일군스니커즈',1982,'챌시',챌시,6,0.685926,ITEM,word2vec,
독일군스니커즈,독일군스니커즈,'독일군스니커즈',1982,'컨버스로우',컨버스로우,15,0.685689,ITEM,word2vec,
독일군스니커즈,독일군스니커즈,'독일군스니커즈',1982,'단화',단화,236,0.668082,ITEM,word2vec,
독일군스니커즈,독일군스니커즈,'독일군스니커즈',1982,'스타피쉬',스타피쉬,18,0.648472,ITEM,word2vec,
독일군스니커즈,독일군스니커즈,'독일군스니커즈',1982,'리오파',리오파,163,0.639125,ITEM,word2vec,
독일군스니커즈,독일군스니커즈,'독일군스니커즈',1982,'첼부',첼부,14,0.631485,ITEM,word2vec,
독일군스니커즈,독일군스니커즈,'독일군스니커즈',1982,'파티크',파티크,6,0.626728,ITEM,word2vec,
독일군스니커즈,독일군스니커즈,'독일군스니커즈',1982,'테일윈드',테일윈드,25,0.62195,ITEM,word2vec,
독일군스니커즈,독일군스니커즈,'독일군스니커즈',1982,'그라다스',그라다스,7,0.620724,ITEM,word2vec,
두툼,두툼,'두툼',403,'두께',두께,2034,0.751711,STYLE,word2vec,
두툼,두툼,'두툼',403,'두꼐',두꼐,10,0.733877,STYLE,word2vec,
두툼,두툼,'두툼',403,'꺼끌',꺼끌,8,0.733144,STYLE,word2vec,
두툼,두툼,'두툼',403,'도톰',도톰,146,0.727341,STYLE,word2vec,
두툼,두툼,'두툼',403,'퀼팅으',퀼팅으,5,0.691927,STYLE,word2vec,
두툼,두툼,'두툼',403,'홑',홑,13,0.691277,STYLE,word2vec,
두툼,두툼,'두툼',403,'겎',겎,5,0.690917,STYLE,word2vec,
두툼,두툼,'두툼',403,'재질',재질,2712,0.689701,STYLE,word2vec,
두툼,두툼,'두툼',403,'윤기',윤기,17,0.683512,STYLE,word2vec,
두툼,두툼,'두툼',403,'딴딴',딴딴,38,0.682699,STYLE,word2vec,
두툼,두툼,'두툼',403,'묵직',묵직,318,0.681707,STYLE,word2vec,
두툼,두툼,'두툼',403,'논기모',논기모,7,0.681417,STYLE,word2vec,
두툼,두툼,'두툼',403,'원담',원담,6,0.681135,STYLE,word2vec,
두툼,두툼,'두툼',403,'촤르륵',촤르륵,22,0.68068,STYLE,word2vec,
드레익스,드레익스,'드레익스',1274,'데님초어',데님초어,8,0.744061,BRAND,word2vec,
드레익스,드레익스,'드레익스',1274,'xald',xald,6,0.711366,BRAND,word2vec,
드레익스,드레익스,'드레익스',1274,'카센티노',카센티노,12,0.6968,BRAND,word2vec,
드레익스,드레익스,'드레익스',1274,'오버셔츠',오버셔츠,9,0.674224,BRAND,word2vec,
드레익스,드레익스,'드레익스',1274,'게임스',게임스,9,0.672517,BRAND,word2vec,
드레익스,드레익스,'드레익스',1274,'바버인터네셔널',바버인터네셔널,10,0.650974,BRAND,word2vec,
드레익스,드레익스,'드레익스',1274,'정글퍼티그',정글퍼티그,20,0.64365,BRAND,word2vec,
드레익스,드레익스,'드레익스',1274,'알든',알든,45,0.635666,BRAND,word2vec,
드레익스,드레익스,'드레익스',1274,'아나토미카',아나토미카,33,0.628789,BRAND,word2vec,
드레익스,드레익스,'드레익스',1274,'양크샤이어',양크샤이어,8,0.628686,BRAND,word2vec,
드레익스,드레익스,'드레익스',1274,'초어',초어,304,0.626506,BRAND,word2vec,
드레익스,드레익스,'드레익스',1274,'초어쟈켓',초어쟈켓,16,0.622809,BRAND,word2vec,
드레익스,드레익스,'드레익스',1274,'라이즈앤빌로우',라이즈앤빌로우,152,0.621059,BRAND,word2vec,
드레익스,드레익스,'드레익스',1274,'아큐리',아큐리,37,0.615291,BRAND,word2vec,
드레익스,드레익스,'드레익스',1274,'도밍구',도밍구,40,0.61392,BRAND,word2vec,
드로우핏,드로우핏,'드로우핏',2233,'르아르',르아르,192,0.75782,BRAND,word2vec,
드로우핏,드로우핏,'드로우핏',2233,'르마드',르마드,646,0.736056,BRAND,word2vec,
드로우핏,드로우핏,'드로우핏',2233,'론트',론트,62,0.729457,BRAND,word2vec,
드로우핏,드로우핏,'드로우핏',2233,'스파오포맨',스파오포맨,10,0.721417,BRAND,word2vec,
드로우핏,드로우핏,'드로우핏',2233,'드러그옴므',드러그옴므,7,0.720575,BRAND,word2vec,
드로우핏,드로우핏,'드로우핏',2233,'메르',메르,14,0.697998,BRAND,word2vec,
드로우핏,드로우핏,'드로우핏',2233,'가까이유니온즈',가까이유니온즈,6,0.693011,BRAND,word2vec,
드로우핏,드로우핏,'드로우핏',2233,'모디파이드',모디파이드,16,0.691385,BRAND,word2vec,
디스이즈네버댓,디스이즈네버댓,'디스이즈네버댓',912,'디네댓',디네댓,354,0.749732,BRAND,word2vec,
디스이즈네버댓,디스이즈네버댓,'디스이즈네버댓',912,'예스아이씨',예스아이씨,544,0.734602,BRAND,word2vec,
디스이즈네버댓,디스이즈네버댓,'디스이즈네버댓',912,'파프온러닝',파프온러닝,5,0.725369,BRAND,word2vec,
디스이즈네버댓,디스이즈네버댓,'디스이즈네버댓',912,'패드모어',패드모어,5,0.721688,BRAND,word2vec,
디스이즈네버댓,디스이즈네버댓,'디스이즈네버댓',912,'발루트',발루트,6,0.718433,BRAND,word2vec,
디스이즈네버댓,디스이즈네버댓,'디스이즈네버댓',912,'호카호파라',호카호파라,7,0.710442,BRAND,word2vec,
디스이즈네버댓,디스이즈네버댓,'디스이즈네버댓',912,'치팅오이스터',치팅오이스터,8,0.70949,BRAND,word2vec,
디스이즈네버댓,디스이즈네버댓,'디스이즈네버댓',912,'유쓰배쓰',유쓰배쓰,16,0.708622,BRAND,word2vec,
디스이즈네버댓,디스이즈네버댓,'디스이즈네버댓',912,'ertr',ertr,5,0.704052,BRAND,word2vec,
디스이즈네버댓,디스이즈네버댓,'디스이즈네버댓',912,'x컨',x컨,9,0.692335,BRAND,word2vec,
디스이즈네버댓,디스이즈네버댓,'디스이즈네버댓',912,'젠틀몬스터선구리',젠틀몬스터선구리,11,0.688712,BRAND,word2vec,
디스이즈네버댓,디스이즈네버댓,'디스이즈네버댓',912,'디메',디메,8,0.683821,BRAND,word2vec,
디스이즈네버댓,디스이즈네버댓,'디스이즈네버댓',912,'트래블',트래블,741,0.683612,BRAND,word2vec,
디스이즈네버댓,디스이즈네버댓,'디스이즈네버댓',912,'산산기어',산산기어,5,0.682162,BRAND,word2vec,
디스이즈네버댓,디스이즈네버댓,'디스이즈네버댓',912,'scs',scs,9,0.676604,BRAND,word2vec,
디앤써,디앤써,'디앤써',1214,'오얼콥',오얼콥,16,0.74904,BRAND,word2vec,
디앤써,디앤써,'디앤써',1214,'피오큐',피오큐,14,0.742382,BRAND,word2vec,
디앤써,디앤써,'디앤써',1214,'키네토',키네토,22,0.73691,BRAND,word2vec,
디앤써,디앤써,'디앤써',1214,'이에이',이에이,15,0.736661,BRAND,word2vec,
디앤써,디앤써,'디앤써',1214,'스키즘인듀싱',스키즘인듀싱,154,0.731377,BRAND,word2vec,
디앤써,디앤써,'디앤써',1214,'fwoh',fwoh,13,0.730335,BRAND,word2vec,
디앤써,디앤써,'디앤써',1214,'poq',poq,13,0.730008,BRAND,word2vec,
디앤써,디앤써,'디앤써',1214,'일레딧',일레딧,5,0.7236,BRAND,word2vec,
디앤써,디앤써,'디앤써',1214,'로기',로기,7,0.7193,BRAND,word2vec,
디앤써,디앤써,'디앤써',1214,'애드오프',애드오프,30,0.719016,BRAND,word2vec,
디앤써,디앤써,'디앤써',1214,'포턱',포턱,6,0.709618,BRAND,word2vec,
디앤써,디앤써,'디앤써',1214,'dsnr',dsnr,12,0.705264,BRAND,word2vec,
디앤써,디앤써,'디앤써',1214,'weekendafternoonsquad',weekendafternoonsquad,12,0.686368,BRAND,word2vec,
디앤써,디앤써,'디앤써',1214,'mjd',mjd,270,0.685327,BRAND,word2vec,
디젤,디젤,'디젤',868,'diesel',diesel,76,0.615259,BRAND,word2vec,
디젤,디젤,'디젤',868,'웨스켄',웨스켄,28,0.597277,BRAND,word2vec,
디젤,디젤,'디젤',868,'호시',호시,8,0.587616,BRAND,word2vec,
디젤,디젤,'디젤',868,'마뗑킴',마뗑킴,308,0.58519,BRAND,word2vec,
디젤,디젤,'디젤',868,'히스테릭 글래머',히스테릭 글래머,59,0.578274,BRAND,word2vec,
디젤,디젤,'디젤',868,'윌리차바리아',윌리차바리아,23,0.577204,BRAND,word2vec,
디젤,디젤,'디젤',868,'우마미즘',우마미즘,12,0.577071,BRAND,word2vec,
디젤,디젤,'디젤',868,'엑스오디너리',엑스오디너리,6,0.576522,BRAND,word2vec,
디젤,디젤,'디젤',868,'미코',미코,8,0.574216,BRAND,word2vec,
디젤,디젤,'디젤',868,'디퀘',디퀘,7,0.573807,BRAND,word2vec,
디젤,디젤,'디젤',868,'코퍼킬',코퍼킬,20,0.571356,BRAND,word2vec,
디젤,디젤,'디젤',868,'두건',두건,9,0.570861,BRAND,word2vec,
디젤,디젤,'디젤',868,'스투시8',스투시8,6,0.569468,BRAND,word2vec,
디젤,디젤,'디젤',868,'csc',csc,212,0.566185,BRAND,word2vec,
디젤,디젤,'디젤',868,'하이브',하이브,5,0.564567,BRAND,word2vec,
디키즈,디키즈,'디키즈',1360,'칼하트',칼하트,3353,0.756939,BRAND,word2vec,
디키즈,디키즈,'디키즈',1360,'아이젠하워',아이젠하워,24,0.709961,BRAND,word2vec,
디키즈,디키즈,'디키즈',1360,'더블니',더블니,7,0.678172,BRAND,word2vec,
디키즈,디키즈,'디키즈',1360,'워크쇼츠',워크쇼츠,8,0.663153,BRAND,word2vec,
디키즈,디키즈,'디키즈',1360,'칼하트윕',칼하트윕,168,0.647601,BRAND,word2vec,
디키즈,디키즈,'디키즈',1360,'윕',윕,93,0.643109,BRAND,word2vec,
디키즈,디키즈,'디키즈',1360,'코듀로이팬츠',코듀로이팬츠,22,0.640986,BRAND,word2vec,
디키즈,디키즈,'디키즈',1360,'칼하트wip',칼하트wip,521,0.628652,BRAND,word2vec,
디키즈,디키즈,'디키즈',1360,'카펜더',카펜더,6,0.627568,BRAND,word2vec,
디키즈,디키즈,'디키즈',1360,'청자켓',청자켓,5,0.617952,BRAND,word2vec,
디키즈,디키즈,'디키즈',1360,'발루트',발루트,6,0.613303,BRAND,word2vec,
디키즈,디키즈,'디키즈',1360,'패드모어',패드모어,5,0.609314,BRAND,word2vec,
디키즈,디키즈,'디키즈',1360,'무텐',무텐,6,0.603629,BRAND,word2vec,
따뜻,따뜻,'따뜻',2365,'따듯',따듯,328,0.86294,STYLE,word2vec,
따뜻,따뜻,'따뜻',2365,'따땃',따땃,106,0.787747,STYLE,word2vec,
따뜻,따뜻,'따뜻',2365,'영하',영하,287,0.765751,STYLE,word2vec,
따뜻,따뜻,'따뜻',2365,'강추위',강추위,38,0.758312,STYLE,word2vec,
따뜻,따뜻,'따뜻',2365,'날씨',날씨,10250,0.753173,STYLE,word2vec,
따뜻,따뜻,'따뜻',2365,'추위',추위,421,0.742694,STYLE,word2vec,
따뜻,따뜻,'따뜻',2365,'포근',포근,248,0.739476,STYLE,word2vec,
따뜻,따뜻,'따뜻',2365,'따숩게',따숩게,53,0.729104,STYLE,word2vec,
따뜻,따뜻,'따뜻',2365,'한파',한파,245,0.720064,STYLE,word2vec,
따뜻,따뜻,'따뜻',2365,'뜨뜻',뜨뜻,19,0.719972,STYLE,word2vec,
따뜻,따뜻,'따뜻',2365,'보온',보온,794,0.716548,STYLE,word2vec,
따뜻,따뜻,'따뜻',2365,'쌀쌀',쌀쌀,820,0.71282,STYLE,word2vec,
따뜻,따뜻,'따뜻',2365,'두꼐',두꼐,10,0.704052,STYLE,word2vec,
따뜻,따뜻,'따뜻',2365,'따스',따스,65,0.696593,STYLE,word2vec,
따뜻,따뜻,'따뜻',2365,'따숩',따숩,63,0.694367,STYLE,word2vec,
라운드,라운드,'라운드',795,'카라넥',카라넥,22,0.671846,STYLE,word2vec,
라운드,라운드,'라운드',795,'브이넥',브이넥,264,0.663894,STYLE,word2vec,
라운드,라운드,'라운드',795,'넥',넥,657,0.658369,STYLE,word2vec,
라운드,라운드,'라운드',795,'부클',부클,108,0.619199,STYLE,word2vec,
라운드,라운드,'라운드',795,'힌지',힌지,8,0.614072,STYLE,word2vec,
라운드,라운드,'라운드',795,'반목',반목,14,0.612049,STYLE,word2vec,
라운드,라운드,'라운드',795,'econd.a',econd.a,13,0.600271,STYLE,word2vec,
라운드,라운드,'라운드',795,'m.grey',m.grey,5,0.597549,STYLE,word2vec,
라운드,라운드,'라운드',795,'하프넥',하프넥,8,0.594134,STYLE,word2vec,
라운드,라운드,'라운드',795,'다프네',다프네,5,0.585901,STYLE,word2vec,
라운드,라운드,'라운드',795,'모달',모달,11,0.584599,STYLE,word2vec,
라이더,라이더,'라이더',678,'싱글',싱글,1223,0.654908,STYLE,word2vec,
라이더,라이더,'라이더',678,'래더',래더,53,0.652887,STYLE,word2vec,
라이더,라이더,'라이더',678,'라르메스',라르메스,92,0.645732,STYLE,word2vec,
라이더,라이더,'라이더',678,'레더토그스',레더토그스,6,0.630243,STYLE,word2vec,
라이더,라이더,'라이더',678,'어딕트',어딕트,18,0.616272,STYLE,word2vec,
라이더,라이더,'라이더',678,'lj',lj,6,0.613368,STYLE,word2vec,
라이더,라이더,'라이더',678,'양가죽',양가죽,201,0.608447,STYLE,word2vec,
라이더,라이더,'라이더',678,'느와르',느와르,163,0.604651,STYLE,word2vec,
라이더,라이더,'라이더',678,'베지카우',베지카우,7,0.597638,STYLE,word2vec,
라이더,라이더,'라이더',678,'부코',부코,70,0.591282,STYLE,word2vec,
라이더,라이더,'라이더',678,'바이커자켓',바이커자켓,11,0.587012,STYLE,word2vec,
라이더,라이더,'라이더',678,'더 봄버',더 봄버,8,0.586685,STYLE,word2vec,
라이더,라이더,'라이더',678,'루이스',루이스,160,0.585075,STYLE,word2vec,
라이트,라이트,'라이트',1587,'웨이트',웨이트,481,0.64811,STYLE,word2vec,
라이트,라이트,'라이트',1587,'버사',버사,5,0.620048,STYLE,word2vec,
라이트,라이트,'라이트',1587,'하늘빛',하늘빛,6,0.609612,STYLE,word2vec,
라이트,라이트,'라이트',1587,'코발트',코발트,15,0.587859,STYLE,word2vec,
라이트,라이트,'라이트',1587,'프로스트',프로스트,6,0.583985,STYLE,word2vec,
라이트,라이트,'라이트',1587,'미디엄',미디엄,205,0.580033,STYLE,word2vec,
라이트,라이트,'라이트',1587,'딥',딥,515,0.57666,STYLE,word2vec,
라이트,라이트,'라이트',1587,'슈페리어',슈페리어,18,0.576323,STYLE,word2vec,
라이트,라이트,'라이트',1587,'군청색',군청색,7,0.575099,STYLE,word2vec,
라이트,라이트,'라이트',1587,'파이트',파이트,15,0.574685,STYLE,word2vec,
라이트,라이트,'라이트',1587,'회이트',회이트,6,0.572618,STYLE,word2vec,
라이트,라이트,'라이트',1587,'속기',속기,9,0.568408,STYLE,word2vec,
라이트,라이트,'라이트',1587,'스티',스티,67,0.565605,STYLE,word2vec,
라이트,라이트,'라이트',1587,'다크 블루',다크 블루,26,0.558644,STYLE,word2vec,
라인,라인,'라인',3715,'함꼐',함꼐,7,0.625771,STYLE,word2vec,
라인,라인,'라인',3715,'gtb',gtb,8,0.616132,STYLE,word2vec,
라인,라인,'라인',3715,'네크',네크,5,0.610585,STYLE,word2vec,
라인,라인,'라인',3715,'마찬가지',마찬가지,355,0.603613,STYLE,word2vec,
라인,라인,'라인',3715,'곡선',곡선,76,0.5955,STYLE,word2vec,
라인,라인,'라인',3715,'특징',특징,816,0.594441,STYLE,word2vec,
라인,라인,'라인',3715,'일직선',일직선,6,0.574605,STYLE,word2vec,
라인,라인,'라인',3715,'디테일',디테일,7009,0.574062,STYLE,word2vec,
라인,라인,'라인',3715,'직선',직선,35,0.571553,STYLE,word2vec,
라인,라인,'라인',3715,'노카라',노카라,6,0.5617,STYLE,word2vec,
라인,라인,'라인',3715,'디자인',디자인,7298,0.552556,STYLE,word2vec,
라인,라인,'라인',3715,'옆선',옆선,22,0.548528,STYLE,word2vec,
라인,라인,'라인',3715,'완성품',완성품,8,0.548114,STYLE,word2vec,
라인,라인,'라인',3715,'부분',부분,6795,0.544303,STYLE,word2vec,
라인,라인,'라인',3715,'비죠',비죠,9,0.544248,STYLE,word2vec,
라코스테,라코스테,'라코스테',541,'클럽 모나코',클럽 모나코,38,0.60869,BRAND,word2vec,
라코스테,라코스테,'라코스테',541,'라코스떼',라코스떼,5,0.607899,BRAND,word2vec,
라코스테,라코스테,'라코스테',541,'랄프로렌',랄프로렌,2263,0.60017,BRAND,word2vec,
라코스테,라코스테,'라코스테',541,'피케',피케,46,0.597798,BRAND,word2vec,
라코스테,라코스테,'라코스테',541,'피케티',피케티,98,0.5917,BRAND,word2vec,
라코스테,라코스테,'라코스테',541,'카라티',카라티,98,0.59143,BRAND,word2vec,
라코스테,라코스테,'라코스테',541,'클레식핏',클레식핏,5,0.591356,BRAND,word2vec,
라코스테,라코스테,'라코스테',541,'울캐시',울캐시,13,0.587849,BRAND,word2vec,
라코스테,라코스테,'라코스테',541,'타미',타미,99,0.587788,BRAND,word2vec,
라코스테,라코스테,'라코스테',541,'키츠네',키츠네,122,0.586348,BRAND,word2vec,
라코스테,라코스테,'라코스테',541,'라코',라코,18,0.582742,BRAND,word2vec,
라코스테,라코스테,'라코스테',541,'타미 힐피거',타미 힐피거,178,0.577301,BRAND,word2vec,
라퍼지스토어,라퍼지스토어,'라퍼지스토어',710,'퍼지',퍼지,1231,0.806585,BRAND,word2vec,
라퍼지스토어,라퍼지스토어,'라퍼지스토어',710,'파르티멘토',파르티멘토,1130,0.734738,BRAND,word2vec,
라퍼지스토어,라퍼지스토어,'라퍼지스토어',710,'페플무지티',페플무지티,6,0.711127,BRAND,word2vec,
라퍼지스토어,라퍼지스토어,'라퍼지스토어',710,'몰든',몰든,20,0.678496,BRAND,word2vec,
라퍼지스토어,라퍼지스토어,'라퍼지스토어',710,'브이투',브이투,12,0.672818,BRAND,word2vec,
라퍼지스토어,라퍼지스토어,'라퍼지스토어',710,'스파오',스파오,589,0.668815,BRAND,word2vec,
라퍼지스토어,라퍼지스토어,'라퍼지스토어',710,'뚜누',뚜누,5,0.665263,BRAND,word2vec,
라퍼지스토어,라퍼지스토어,'라퍼지스토어',710,'그리너리크리드',그리너리크리드,9,0.661663,BRAND,word2vec,
라퍼지스토어,라퍼지스토어,'라퍼지스토어',710,'제멋',제멋,483,0.655819,BRAND,word2vec,
라퍼지스토어,라퍼지스토어,'라퍼지스토어',710,'낫포너드',낫포너드,356,0.655737,BRAND,word2vec,
라퍼지스토어,라퍼지스토어,'라퍼지스토어',710,'아이마이미마',아이마이미마,6,0.652429,BRAND,word2vec,
라퍼지스토어,라퍼지스토어,'라퍼지스토어',710,'라퍼',라퍼,56,0.652168,BRAND,word2vec,
라퍼지스토어,라퍼지스토어,'라퍼지스토어',710,'오우넛',오우넛,9,0.650021,BRAND,word2vec,
라프시몬스,라프시몬스,'라프시몬스',482,'퍼들부츠',퍼들부츠,7,0.740805,BRAND,word2vec,
라프시몬스,라프시몬스,'라프시몬스',482,'텔파',텔파,10,0.730163,BRAND,word2vec,
라프시몬스,라프시몬스,'라프시몬스',482,'에크하우스 라타',에크하우스 라타,17,0.725714,BRAND,word2vec,
라프시몬스,라프시몬스,'라프시몬스',482,'에스티유',에스티유,9,0.710769,BRAND,word2vec,
라프시몬스,라프시몬스,'라프시몬스',482,'혜인서',혜인서,8,0.708121,BRAND,word2vec,
라프시몬스,라프시몬스,'라프시몬스',482,'랖시',랖시,49,0.700634,BRAND,word2vec,
라프시몬스,라프시몬스,'라프시몬스',482,'키코코스타디노브',키코코스타디노브,14,0.69917,BRAND,word2vec,
라프시몬스,라프시몬스,'라프시몬스',482,'미스치프',미스치프,5,0.688682,BRAND,word2vec,
라프시몬스,라프시몬스,'라프시몬스',482,'ju',ju,48,0.682664,BRAND,word2vec,
라프시몬스,라프시몬스,'라프시몬스',482,'kanoh',kanoh,6,0.677093,BRAND,word2vec,
라프시몬스,라프시몬스,'라프시몬스',482,'타카히로미야시타',타카히로미야시타,19,0.673864,BRAND,word2vec,
라프시몬스,라프시몬스,'라프시몬스',482,'마틴샥스',마틴샥스,5,0.670153,BRAND,word2vec,
라프시몬스,라프시몬스,'라프시몬스',482,'더오픈프로덕트',더오픈프로덕트,7,0.66501,BRAND,word2vec,
라프시몬스,라프시몬스,'라프시몬스',482,'무라사키',무라사키,6,0.660744,BRAND,word2vec,
라프시몬스,라프시몬스,'라프시몬스',482,'엠피큐',엠피큐,11,0.65873,BRAND,word2vec,
락시크,락시크,'락시크',303,'락시크무드',락시크무드,9,0.709535,STYLE,word2vec,
락시크,락시크,'락시크',303,'다잉브리드',다잉브리드,41,0.614998,STYLE,word2vec,
락시크,락시크,'락시크',303,'스크릿',스크릿,5,0.60076,STYLE,word2vec,
락시크,락시크,'락시크',303,'아뜨리',아뜨리,94,0.587239,STYLE,word2vec,
락시크,락시크,'락시크',303,'섹시',섹시,409,0.582475,STYLE,word2vec,
락시크,락시크,'락시크',303,'긱시크',긱시크,61,0.578523,STYLE,word2vec,
락시크,락시크,'락시크',303,'꾸꾸',꾸꾸,28,0.574528,STYLE,word2vec,
락시크,락시크,'락시크',303,'유교',유교,16,0.56763,STYLE,word2vec,
락시크,락시크,'락시크',303,'케쥬',케쥬,19,0.562191,STYLE,word2vec,
랄프로렌,랄프로렌,'랄프로렌',2263,'챕스',챕스,12,0.726707,BRAND,word2vec,
랄프로렌,랄프로렌,'랄프로렌',2263,'럭비티',럭비티,7,0.712299,BRAND,word2vec,
랄프로렌,랄프로렌,'랄프로렌',2263,'바버인터네셔널',바버인터네셔널,10,0.712106,BRAND,word2vec,
랄프로렌,랄프로렌,'랄프로렌',2263,'클레식핏',클레식핏,5,0.695659,BRAND,word2vec,
랄프로렌,랄프로렌,'랄프로렌',2263,'랄프',랄프,46,0.695376,BRAND,word2vec,
랄프로렌,랄프로렌,'랄프로렌',2263,'타미',타미,99,0.693801,BRAND,word2vec,
