YEAR,TOKEN_TYPE,token,count,share
2024,ITEM,치노,1535,1.1095931010055011
2024,ITEM,카라,690,0.4987747489861861
2024,ITEM,카펜터,204,0.1474638388306985
2024,ITEM,캔버스,188,0.1358980475498594
2024,ITEM,캡,1290,0.9324919220176522
2024,ITEM,케이스,195,0.1409580812352265
2024,ITEM,코치자켓,177,0.12794656604428253
2024,ITEM,코트,3197,2.3109896703026624
2024,ITEM,크로스백,269,0.19444986590910734
2024,ITEM,타이,585,0.4228742437056795
2024,ITEM,터틀넥,99,0.07156333355019193
2024,ITEM,토트백,242,0.17493259312269135
2024,ITEM,트랙,309,0.2233643441112051
2024,ITEM,트러커자켓,390,0.281916162470453
2024,ITEM,티,2589,1.8714896016307765
2024,ITEM,티셔츠,2136,1.5440331359920196
2024,ITEM,파카,636,0.4597402034133542
2024,ITEM,팔찌,481,0.3476966003802254
2024,ITEM,패딩,3566,2.5777257317170137
2024,ITEM,퍼티그,854,0.6173241096147869
2024,ITEM,플리스,181,0.13083801386449231
2024,ITEM,피코트,270,0.19517272786415976
2024,ITEM,해링턴,152,0.10987501716797143
2024,ITEM,향수,206,0.1489095627408034
2024,ITEM,헤드셋,94,0.0679490237749297
2024,ITEM,헨리넥,546,0.3946826274586342
2024,ITEM,후드티,2741,1.9813646187987481
2024,ITEM,후리스,188,0.1358980475498594
2025,ITEM,acc,146,0.21832755114248115
2025,ITEM,bottom,42,0.06280655580811102
2025,ITEM,outer,47,0.07028352673764804
2025,ITEM,가디건,376,0.5622682139011843
2025,ITEM,가방,2713,4.05700442636679
2025,ITEM,가젤,24,0.035889460461777725
2025,ITEM,구두,557,0.8329345615504247
2025,ITEM,긴팔티,252,0.3768393348486661
2025,ITEM,나이키덩크,52,0.07776049766718507
2025,ITEM,나이키덩크범고래,1,0.0014953941859074053
2025,ITEM,넥타이,99,0.1480440244048331
2025,ITEM,눕시,7,0.010467759301351836
2025,ITEM,니트,934,1.3966981696375165
2025,ITEM,더비,444,0.6639550185428879
2025,ITEM,더플백,31,0.04635721976312956
2025,ITEM,데님,3857,5.767735375044862
2025,ITEM,독일군스니커즈,63,0.09420983371216653
2025,ITEM,럭비,114,0.1704749371934442
2025,ITEM,로퍼,442,0.6609642301710731
2025,ITEM,마원,204,0.30506041392511063
2025,ITEM,맨투맨,241,0.36038999880368466
2025,ITEM,머플러,55,0.08224668022490729
2025,ITEM,모자,1317,1.9694341428400528
2025,ITEM,모크넥,11,0.016449336044981458
2025,ITEM,목걸이,265,0.3962794592654624
2025,ITEM,목도리,14,0.020935518602703672
2025,ITEM,무스탕,27,0.04037564301949994
2025,ITEM,바람막이,343,0.51292020576624
2025,ITEM,바시티,55,0.08224668022490729
2025,ITEM,바지,7278,10.883478885034096
2025,ITEM,반바지,987,1.475954061490609
2025,ITEM,반지,196,0.29309726043785145
2025,ITEM,반팔티,2023,3.0251824380906807
2025,ITEM,버뮤다,236,0.35291302787414763
2025,ITEM,베스트,349,0.5218925708816844
2025,ITEM,벨트,1102,1.6479243928699605
2025,ITEM,봄버,60,0.0897236511544443
2025,ITEM,부츠,952,1.4236152649838498
2025,ITEM,블랙잭,461,0.6893767197033138
2025,ITEM,블레이저,283,0.4231965546117956
2025,ITEM,비니,84,0.12561311161622205
2025,ITEM,삭스,49,0.07327431510946286
2025,ITEM,삼바,73,0.10916377557124057
2025,ITEM,상의,1327,1.9843880846991266
2025,ITEM,샌들,181,0.27066634764924036
2025,ITEM,선글라스,428,0.6400287115683695
2025,ITEM,셋업,404,0.6041392511065916
2025,ITEM,셔츠,4854,7.258643378394544
2025,ITEM,숄더백,82,0.12262232324440722
2025,ITEM,수트,150,0.2243091278861108
2025,ITEM,슈트,72,0.10766838138533316
2025,ITEM,스니커즈,216,0.3230051441559995
2025,ITEM,스웨터,36,0.05383419069266658
2025,ITEM,스웻,251,0.3753439406627587
2025,ITEM,스웻셔츠,94,0.14056705347529608
2025,ITEM,스카프,184,0.27515253020696256
2025,ITEM,스트랩,98,0.14654863021892572
2025,ITEM,슬랙스,295,0.4411412848426845
2025,ITEM,슬리퍼,292,0.4366551022849623
2025,ITEM,슬립온,134,0.2003828209115923
2025,ITEM,시계,580,0.8673286278262949
2025,ITEM,신발,3871,5.7886708936475655
2025,ITEM,아디다스슈퍼스타,33,0.04934800813494437
2025,ITEM,아우터,1876,2.805359492762292
2025,ITEM,아워레거시,21,0.03140327790405551
2025,ITEM,아이템,549,0.8209714080631654
2025,ITEM,아크테릭스베타,54,0.08075128603899988
2025,ITEM,아톰,80,0.11963153487259241
2025,ITEM,악세사리,203,0.30356501973920325
2025,ITEM,안경,775,1.158930494078239
2025,ITEM,양말,396,0.5921760976193324
2025,ITEM,에어,174,0.2601985883478885
2025,ITEM,에어포스,330,0.4934800813494437
2025,ITEM,오니츠카,58,0.0867328627826295
2025,ITEM,옥스포드,133,0.19888742672568488
2025,ITEM,왈라비,64,0.09570522789807394
2025,ITEM,운동화,380,0.568249790644814
2025,ITEM,워치,132,0.19739203253977747
2025,ITEM,워커,59,0.08822825696853691
2025,ITEM,이너,543,0.811999042947721
2025,ITEM,자켓,6580,9.839693743270725
2025,ITEM,장갑,15,0.022430912788611077
2025,ITEM,점퍼,74,0.11065916975714798
2025,ITEM,정장,369,0.5518004545998325
2025,ITEM,젤카야노,98,0.14654863021892572
2025,ITEM,조거,27,0.04037564301949994
2025,ITEM,조끼,65,0.09720062208398134
2025,ITEM,지갑,320,0.47852613949036965
2025,ITEM,진,642,0.9600430673525541
2025,ITEM,쪼리,85,0.12710850580212946
2025,ITEM,청바지,818,1.2232324440722575
2025,ITEM,체인,147,0.21982294532838856
2025,ITEM,첼시부츠,133,0.19888742672568488
2025,ITEM,치노,1374,2.054671611436775
2025,ITEM,카라,376,0.5622682139011843
2025,ITEM,카펜터,70,0.10467759301351837
2025,ITEM,캔버스,80,0.11963153487259241
2025,ITEM,캡,507,0.7581648522550545
2025,ITEM,케이스,140,0.20935518602703673
2025,ITEM,코치자켓,67,0.10019141045579615
2025,ITEM,코트,723,1.081169996411054
2025,ITEM,크로스백,136,0.20337360928340711
2025,ITEM,타이,212,0.3170235674123699
2025,ITEM,터틀넥,11,0.016449336044981458
2025,ITEM,토트백,223,0.33347290345735137
2025,ITEM,트랙,137,0.20486900346931453
2025,ITEM,트러커자켓,236,0.35291302787414763
2025,ITEM,티,1799,2.690214140447422
2025,ITEM,티셔츠,1981,2.9623758822825694
2025,ITEM,파카,185,0.27664792439287
2025,ITEM,팔찌,210,0.3140327790405551
2025,ITEM,패딩,342,0.5114248115803326
2025,ITEM,퍼티그,772,1.1544443115205167
2025,ITEM,플리스,62,0.09271443952625912
2025,ITEM,피코트,51,0.07626510348127766
2025,ITEM,해링턴,46,0.06878813255174064
2025,ITEM,향수,118,0.17645651393707382
2025,ITEM,헤드셋,26,0.038880248833592534
2025,ITEM,헨리넥,523,0.782091159229573
2025,ITEM,후드티,790,1.18136140686685
2025,ITEM,후리스,27,0.04037564301949994
2022,STYLE,aw,43,0.04054882361261728
2022,STYLE,fw,615,0.579942477250224
2022,STYLE,ss,483,0.45546701871846856
2022,STYLE,가죽,1576,1.4861615351973219
2022,STYLE,감성,1045,0.9854307133763969
2022,STYLE,고급,387,0.3649394125135556
2022,STYLE,고아캐,137,0.1291904380215946
2022,STYLE,고어텍스,118,0.11127351596020557
2022,STYLE,고프코어,645,0.6082323541892592
2022,STYLE,골드,152,0.14333537649111225
2022,STYLE,구제,169,0.1593663067565656
2022,STYLE,그레이,4792,4.518836343061908
2022,STYLE,그린,2263,2.1339997171012306
2022,STYLE,기모,100,0.09429958979678438
2022,STYLE,깔끔,1757,1.6568437927295017
2022,STYLE,꾸안꾸,351,0.33099156018671316
2022,STYLE,나일론,1343,1.2664434909708142
2022,STYLE,네이비,2491,2.349002781837899
2022,STYLE,넥라인,164,0.1546513272667264
2022,STYLE,다크,750,0.7072469234758829
2022,STYLE,댄디,193,0.18199820830779387
2022,STYLE,두툼,62,0.05846574567400632
2022,STYLE,따뜻,588,0.5544815880050922
2022,STYLE,라운드,302,0.2847847611862888
2022,STYLE,라이더,254,0.23952095808383234
2022,STYLE,라이트,523,0.49318685463718237
2022,STYLE,라인,1081,1.0193785657032393
2022,STYLE,락시크,146,0.1376774011033052
2022,STYLE,러너,652,0.6148333254750342
2022,STYLE,러닝,65,0.06129473336790985
2022,STYLE,러프,205,0.193314159083408
2022,STYLE,런닝,122,0.11504549955207695
2022,STYLE,레귤러,325,0.30647366683954924
2022,STYLE,레더,677,0.6384082229242303
2022,STYLE,레드,969,0.9137630251308407
2022,STYLE,레이어드,1078,1.0165495780093357
2022,STYLE,레트로,231,0.2178320524305719
2022,STYLE,로우,1812,1.7087085671177331
2022,STYLE,롱,964,0.9090480456410015
2022,STYLE,루즈,294,0.2772407940025461
2022,STYLE,리브,478,0.4507520392286294
2022,STYLE,립,108,0.10184355698052713
2022,STYLE,메이드,206,0.19425715498137583
2022,STYLE,모던,53,0.04997878259229572
2022,STYLE,모카,248,0.2338629826960253
2022,STYLE,무난,1584,1.4937055023810646
2022,STYLE,무지,308,0.2904427365740959
2022,STYLE,무채색,403,0.38002734688104106
2022,STYLE,미니멀,2191,2.066104012447546
2022,STYLE,버건디,174,0.16408128624640483
2022,STYLE,범용,375,0.35362346173794146
2022,STYLE,베이지,1403,1.3230232448488848
2022,STYLE,베이직,159,0.14993634777688716
2022,STYLE,보세,8911,8.403036446791457
2022,STYLE,브라운,2231,2.1038238483662597
2022,STYLE,블랙,9214,8.688764203875714
2022,STYLE,블루,3820,3.6022443302371636
2022,STYLE,빈티지,1792,1.689848649158376
2022,STYLE,선선,149,0.14050638879720873
2022,STYLE,세미,1042,0.9826017256824933
2022,STYLE,숏,920,0.8675562261304164
2022,STYLE,스몰,118,0.11127351596020557
2022,STYLE,스웨이드,531,0.500730821820925
2022,STYLE,스퀘어,513,0.4837568956575039
2022,STYLE,스탠다드,1527,1.4399547361968976
2022,STYLE,스트라이프,559,0.5271347069640246
2022,STYLE,스트레이트,324,0.30553067094158143
2022,STYLE,스트릿,1547,1.4588146541562546
2022,STYLE,스티치,235,0.2216040360224433
2022,STYLE,스파,624,0.5884294403319346
2022,STYLE,스포츠,227,0.21406006883870057
2022,STYLE,슬릭,230,0.2168890565326041
2022,STYLE,슬림,321,0.3027016832476779
2022,STYLE,시원,462,0.4356641048611438
2022,STYLE,시크,186,0.17539723702201895
2022,STYLE,실루엣,956,0.9015040784572588
2022,STYLE,실버,453,0.4271771417794333
2022,STYLE,실크,42,0.03960582771464944
2022,STYLE,심플,255,0.24046395398180015
2022,STYLE,아메리칸,75,0.0707246923475883
2022,STYLE,아메카지,204,0.19237116318544015
2022,STYLE,아웃도어,144,0.13579140930736952
2022,STYLE,아이보리,661,0.6233202885567448
2022,STYLE,에이징,174,0.16408128624640483
2022,STYLE,에코,254,0.23952095808383234
2022,STYLE,오렌지,429,0.40454524022820504
2022,STYLE,오묘,74,0.06978169644962044
2022,STYLE,오버,1449,1.3664010561554059
2022,STYLE,오버핏,1089,1.026922532886982
2022,STYLE,오피스,418,0.3941722853505587
2022,STYLE,올드,214,0.20180112216511858
2022,STYLE,올드 스쿨,326,0.3074166627375171
2022,STYLE,올리브,324,0.30553067094158143
2022,STYLE,올백,414,0.39040030175868734
2022,STYLE,와이드,4371,4.121835070017445
2022,STYLE,와이드핏,232,0.21877504832853978
2022,STYLE,와일드,420,0.3960582771464944
2022,STYLE,워시,142,0.13390541751143384
2022,STYLE,워싱,379,0.3573954453298128
2022,STYLE,웨스턴,230,0.2168890565326041
2022,STYLE,유틸리티,142,0.13390541751143384
2022,STYLE,인디고,257,0.24234994577773586
2022,STYLE,정핏,209,0.19708614267527935
2022,STYLE,주름,304,0.2866707529822245
2022,STYLE,체크,404,0.38097034277900893
2022,STYLE,초겨울,82,0.0773256636333632
2022,STYLE,카고,232,0.21877504832853978
2022,STYLE,카모,73,0.0688387005516526
2022,STYLE,카키,861,0.8119194681503135
2022,STYLE,캐시미어,409,0.3856853222688481
2022,STYLE,캐주얼,2871,2.7073412230656797
2022,STYLE,캐트릿,210,0.1980291385732472
2022,STYLE,코듀로이,354,0.3338205478806167
2022,STYLE,코튼,639,0.6025743788014521
2022,STYLE,크롭,513,0.4837568956575039
2022,STYLE,클래식,589,0.55542458390306
2022,STYLE,탄탄,185,0.1744542411240511
2022,STYLE,테일러드,378,0.35645244943184495
2022,STYLE,트렌디,122,0.11504549955207695
2022,STYLE,퍼플,329,0.3102456504314206
2022,STYLE,펑크,243,0.22914800320618603
2022,STYLE,편안,364,0.3432505068602952
2022,STYLE,포멀,208,0.19614314677731148
2022,STYLE,프렌치,76,0.07166768824555612
2022,STYLE,프린팅,724,0.682729030128719
2022,STYLE,플레어,191,0.1801122165118582
2022,STYLE,플로어,353,0.33287755198264884
2022,STYLE,플리츠,178,0.1678532698382762
2022,STYLE,핏더사이즈,1774,1.6728747229949552
2022,STYLE,핏이,230,0.2168890565326041
2022,STYLE,핑크,855,0.8062614927625065
2022,STYLE,헤비,284,0.2678108350228677
2022,STYLE,화이트,2938,2.770521948229525
2022,STYLE,흰색,1121,1.057098401621953
2022,STYLE,힙,517,0.4875288792493752
2023,STYLE,aw,57,0.06852196910500691
2023,STYLE,fw,1101,1.323555929554607
2023,STYLE,ss,1164,1.3992907375127728
2023,STYLE,가죽,1205,1.4485784696760233
2023,STYLE,감성,643,0.7729758970968323
2023,STYLE,고급,314,0.3774718999819679
2023,STYLE,고아캐,158,0.18993808979984372
2023,STYLE,고어텍스,272,0.32698202800985754
2023,STYLE,고프코어,1312,1.5772074292240188
2023,STYLE,골드,125,0.15026747610747132
2023,STYLE,구제,89,0.10699044298851956
2023,STYLE,그레이,3357,4.035583338342249
2023,STYLE,그린,1308,1.5723988699885796
2023,STYLE,기모,141,0.16950171304922762
2023,STYLE,깔끔,1280,1.5387389553405062
2023,STYLE,꾸안꾸,243,0.2921199735529242
2023,STYLE,나일론,891,1.0711065696940554
2023,STYLE,네이비,1860,2.235980044479173
2023,STYLE,넥라인,121,0.14545891687203222
2023,STYLE,다크,489,0.5878463665324277
2023,STYLE,댄디,107,0.12862895954799544
2023,STYLE,두툼,77,0.09256476528220232
2023,STYLE,따뜻,787,0.9460840295726393
2023,STYLE,라운드,218,0.26206647833142993
2023,STYLE,라이더,173,0.20797018693274028
2023,STYLE,라이트,318,0.382280459217407
2023,STYLE,라인,718,0.8631363827613151
2023,STYLE,락시크,111,0.13343751878343452
2023,STYLE,러너,300,0.3606419426579311
2023,STYLE,러닝,99,0.11901184107711726
2023,STYLE,러프,214,0.2572579190959909
2023,STYLE,런닝,59,0.07092624872272645
2023,STYLE,레귤러,225,0.27048145699344833
2023,STYLE,레더,511,0.6142934423273427
2023,STYLE,레드,691,0.8306786079221014
2023,STYLE,레이어드,857,1.0302338161928233
2023,STYLE,레트로,180,0.21638516559475868
2023,STYLE,로우,1020,1.2261826050369657
2023,STYLE,롱,728,0.8751577808499129
2023,STYLE,루즈,135,0.162288874196069
2023,STYLE,리브,437,0.5253350964717196
2023,STYLE,립,100,0.12021398088597704
2023,STYLE,메이드,185,0.2223958646390575
2023,STYLE,모던,44,0.0528941515898299
2023,STYLE,모카,146,0.17551241209352647
2023,STYLE,무난,992,1.1925226903888924
2023,STYLE,무지,160,0.19234236941756327
2023,STYLE,무채색,314,0.3774718999819679
2023,STYLE,미니멀,1964,2.361002584600589
2023,STYLE,버건디,250,0.30053495221494264
2023,STYLE,범용,256,0.30774779106810124
2023,STYLE,베이지,960,1.1540542165053795
2023,STYLE,베이직,119,0.14305463725431267
2023,STYLE,보세,5438,6.537236280579431
2023,STYLE,브라운,2155,2.590611288092805
2023,STYLE,블랙,7660,9.208390935865841
2023,STYLE,블루,3325,3.997114864458737
2023,STYLE,빈티지,2446,2.9404339724709985
2023,STYLE,선선,112,0.1346396585922943
2023,STYLE,세미,584,0.7020496483741059
2023,STYLE,숏,608,0.7309010037867404
2023,STYLE,스몰,123,0.14786319648975177
2023,STYLE,스웨이드,669,0.8042315321271865
2023,STYLE,스퀘어,217,0.2608643385225702
2023,STYLE,스탠다드,918,1.1035643445332692
2023,STYLE,스트라이프,329,0.39550399711486445
2023,STYLE,스트레이트,248,0.2981306725972231
2023,STYLE,스트릿,1322,1.5892288273126165
2023,STYLE,스티치,188,0.22600228406563683
2023,STYLE,스파,369,0.4435895894692553
2023,STYLE,스포츠,241,0.2897156939352047
2023,STYLE,슬릭,91,0.10939472260623911
2023,STYLE,슬림,330,0.39670613692372425
2023,STYLE,시원,259,0.3113542104946805
2023,STYLE,시크,117,0.14065035763659314
2023,STYLE,실루엣,429,0.5157179780008415
2023,STYLE,실버,407,0.4892709022059265
2023,STYLE,실크,35,0.04207489331009196
2023,STYLE,심플,177,0.21277874616817935
2023,STYLE,아메리칸,108,0.12983109935685522
2023,STYLE,아메카지,152,0.1827252509466851
2023,STYLE,아웃도어,117,0.14065035763659314
2023,STYLE,아이보리,391,0.4700366652641702
2023,STYLE,에이징,84,0.10097974394422073
2023,STYLE,에코,150,0.18032097132896555
2023,STYLE,오렌지,414,0.49768588086794496
2023,STYLE,오묘,71,0.0853519264290437
2023,STYLE,오버,905,1.087936527018092
2023,STYLE,오버핏,734,0.8823706197030715
2023,STYLE,오피스,592,0.7116667668449841
2023,STYLE,올드,309,0.37146120093766904
2023,STYLE,올드 스쿨,157,0.18873594999098395
2023,STYLE,올리브,511,0.6142934423273427
2023,STYLE,올백,260,0.3125563503035403
2023,STYLE,와이드,2600,3.1255635030354028
2023,STYLE,와이드핏,135,0.162288874196069
2023,STYLE,와일드,338,0.40632325539460235
2023,STYLE,워시,188,0.22600228406563683
2023,STYLE,워싱,552,0.6635811744905932
2023,STYLE,웨스턴,249,0.29933281240608284
2023,STYLE,유틸리티,189,0.2272044238744966
2023,STYLE,인디고,173,0.20797018693274028
2023,STYLE,정핏,229,0.27529001622888744
2023,STYLE,주름,223,0.2680771773757288
2023,STYLE,체크,658,0.7910079942297289
2023,STYLE,초겨울,89,0.10699044298851956
2023,STYLE,카고,603,0.7248903047424415
2023,STYLE,카모,277,0.3329927270541564
2023,STYLE,카키,666,0.8006251127006071
2023,STYLE,캐시미어,302,0.36304622227565064
2023,STYLE,캐주얼,2121,2.5497385345915733
2023,STYLE,캐트릿,220,0.2644707579491495
2023,STYLE,코듀로이,383,0.4604195467932921
2023,STYLE,코튼,414,0.49768588086794496
2023,STYLE,크롭,379,0.455610987557853
2023,STYLE,클래식,493,0.5926549257678668
2023,STYLE,탄탄,187,0.22480014425677705
2023,STYLE,테일러드,170,0.20436376750616095
2023,STYLE,트렌디,124,0.14906533629861154
2023,STYLE,퍼플,288,0.3462162649516139
2023,STYLE,펑크,120,0.14425677706317244
2023,STYLE,편안,221,0.26567289775800923
2023,STYLE,포멀,176,0.2115766063593196
2023,STYLE,프렌치,118,0.1418524974454529
2023,STYLE,프린팅,496,0.5962613451944462
2023,STYLE,플레어,220,0.2644707579491495
2023,STYLE,플로어,482,0.5794313878704094
2023,STYLE,플리츠,95,0.11420328184167819
2023,STYLE,핏더사이즈,1043,1.2538318206407404
2023,STYLE,핏이,195,0.23441726272765523
2023,STYLE,핑크,1112,1.3367794674520646
2023,STYLE,헤비,180,0.21638516559475868
2023,STYLE,화이트,1891,2.273246378553826
2023,STYLE,흰색,643,0.7729758970968323
2023,STYLE,힙,606,0.7284967241690209
2024,STYLE,aw,208,0.27617707199192715
2024,STYLE,fw,1104,1.4658629205725364
2024,STYLE,ss,862,1.1445415195050057
2024,STYLE,가죽,2069,2.747165201688929
2024,STYLE,감성,589,0.7820591125156015
2024,STYLE,고급,491,0.6519372228270972
2024,STYLE,고아캐,603,0.8006479538996734
2024,STYLE,고어텍스,231,0.3067158828371883
2024,STYLE,고프코어,406,0.5390764001380886
2024,STYLE,골드,142,0.18854396260987333
2024,STYLE,구제,106,0.1407440847651167
2024,STYLE,그레이,2255,2.9941312372201714
2024,STYLE,그린,798,1.059563958892105
2024,STYLE,기모,139,0.18456063945614362
2024,STYLE,깔끔,962,1.2773189579626631
2024,STYLE,꾸안꾸,119,0.15800515176461216
2024,STYLE,나일론,684,0.9081976790503759
2024,STYLE,네이비,1699,2.2558886793955972
2024,STYLE,넥라인,157,0.20846057837852192
2024,STYLE,다크,575,0.7634702711315293
2024,STYLE,댄디,63,0.08364978622832409
2024,STYLE,두툼,159,0.21111612714767505
2024,STYLE,따뜻,1000,1.3277743845765728
2024,STYLE,라운드,167,0.22173832222428763
2024,STYLE,라이더,120,0.15933292614918873
2024,STYLE,라이트,428,0.5682874365987731
2024,STYLE,라인,1016,1.349018774729798
2024,STYLE,락시크,44,0.0584220729213692
2024,STYLE,러너,102,0.1354329872268104
2024,STYLE,러닝,585,0.7767480149772951
2024,STYLE,러프,367,0.48729319913960223
2024,STYLE,런닝,157,0.20846057837852192
2024,STYLE,레귤러,431,0.5722707597525029
2024,STYLE,레더,649,0.8617255755901956
2024,STYLE,레드,620,0.8232201184374751
2024,STYLE,레이어드,674,0.89491993520461
2024,STYLE,레트로,115,0.1526940542263059
2024,STYLE,로우,535,0.7103592957484665
2024,STYLE,롱,616,0.8179090208991688
2024,STYLE,루즈,237,0.3146825291446477
2024,STYLE,리브,344,0.45675438829434106
2024,STYLE,립,123,0.16331624930291844
2024,STYLE,메이드,229,0.3040603340680352
2024,STYLE,모던,54,0.07169981676713492
2024,STYLE,모카,96,0.127466340919351
2024,STYLE,무난,821,1.0901027697373662
2024,STYLE,무지,172,0.22837719414717053
2024,STYLE,무채색,183,0.2429827123775128
2024,STYLE,미니멀,721,0.9573253312797089
2024,STYLE,버건디,204,0.2708659744536208
2024,STYLE,범용,249,0.3306158217595666
2024,STYLE,베이지,1013,1.3450354515760683
2024,STYLE,베이직,70,0.0929442069203601
2024,STYLE,보세,2234,2.9662479751440634
2024,STYLE,브라운,2416,3.207902913137
2024,STYLE,블랙,6071,8.060918288764373
2024,STYLE,블루,2694,3.577024192049287
2024,STYLE,빈티지,4452,5.911251560134902
2024,STYLE,선선,170,0.2257216453780174
2024,STYLE,세미,309,0.41028228483416096
2024,STYLE,숏,442,0.5868762779828451
2024,STYLE,스몰,105,0.13941631038054014
2024,STYLE,스웨이드,638,0.8471200573598535
2024,STYLE,스퀘어,106,0.1407440847651167
2024,STYLE,스탠다드,580,0.7701091430544122
2024,STYLE,스트라이프,618,0.8205645696683219
2024,STYLE,스트레이트,374,0.4965876198316382
2024,STYLE,스트릿,891,1.1830469766577263
2024,STYLE,스티치,354,0.47003213214010675
2024,STYLE,스파,132,0.17526621876410758
2024,STYLE,스포츠,359,0.4766710040629897
2024,STYLE,슬릭,44,0.0584220729213692
2024,STYLE,슬림,476,0.6320206070584486
2024,STYLE,시원,459,0.6094484425206469
2024,STYLE,시크,97,0.12879411530392756
2024,STYLE,실루엣,490,0.6506094484425207
2024,STYLE,실버,372,0.49393207106248505
2024,STYLE,실크,173,0.2297049685317471
2024,STYLE,심플,134,0.17792176753326075
2024,STYLE,아메리칸,152,0.20182170645563907
2024,STYLE,아메카지,242,0.3213214010675306
2024,STYLE,아웃도어,178,0.23634384045462994
2024,STYLE,아이보리,280,0.3717768276814404
2024,STYLE,에이징,210,0.2788326207610803
2024,STYLE,에코,102,0.1354329872268104
2024,STYLE,오렌지,293,0.3890378946809358
2024,STYLE,오묘,151,0.2004939320710625
2024,STYLE,오버,1082,1.4366518841118516
2024,STYLE,오버핏,512,0.6798204849032052
2024,STYLE,오피스,309,0.41028228483416096
2024,STYLE,올드,298,0.39567676660381873
2024,STYLE,올드 스쿨,81,0.1075497251507024
2024,STYLE,올리브,773,1.0263695992776907
2024,STYLE,올백,79,0.10489417638154924
2024,STYLE,와이드,1827,2.4258438006213985
2024,STYLE,와이드핏,159,0.21111612714767505
2024,STYLE,와일드,297,0.39434899221924213
2024,STYLE,워시,451,0.5988262474440343
2024,STYLE,워싱,891,1.1830469766577263
2024,STYLE,웨스턴,559,0.7422258809783042
2024,STYLE,유틸리티,359,0.4766710040629897
2024,STYLE,인디고,352,0.4673765833709536
2024,STYLE,정핏,233,0.30937143160634145
2024,STYLE,주름,283,0.37576015083517006
2024,STYLE,체크,1111,1.4751573412645724
2024,STYLE,초겨울,131,0.17393844437953102
2024,STYLE,카고,310,0.41161005921873756
2024,STYLE,카모,185,0.24563826114666595
2024,STYLE,카키,859,1.140558196351276
2024,STYLE,캐시미어,361,0.4793265528321428
2024,STYLE,캐주얼,1563,2.075311363093183
2024,STYLE,캐트릿,133,0.17659399314868415
2024,STYLE,코듀로이,629,0.8351700878986642
2024,STYLE,코튼,795,1.0555806357383755
2024,STYLE,크롭,275,0.3651379557585575
2024,STYLE,클래식,760,1.0091085322781954
2024,STYLE,탄탄,318,0.4222322542953501
2024,STYLE,테일러드,213,0.28281594391481
2024,STYLE,트렌디,96,0.127466340919351
2024,STYLE,퍼플,314,0.41692115675704383
2024,STYLE,펑크,44,0.0584220729213692
2024,STYLE,편안,346,0.4594099370634942
2024,STYLE,포멀,191,0.2536049074541254
2024,STYLE,프렌치,255,0.3385824680670261
2024,STYLE,프린팅,531,0.7050481982101602
2024,STYLE,플레어,178,0.23634384045462994
2024,STYLE,플로어,174,0.23103274291632367
2024,STYLE,플리츠,77,0.1022386276123961
2024,STYLE,핏더사이즈,519,0.6891149055952412
2024,STYLE,핏이,279,0.3704490532968638
2024,STYLE,핑크,633,0.8404811854369705
2024,STYLE,헤비,251,0.3332713705287198
2024,STYLE,화이트,1041,1.3822131343442121
2024,STYLE,흰색,481,0.6386594789813316
2024,STYLE,힙,355,0.4713599065246833
2025,STYLE,aw,74,0.20096681331812505
2025,STYLE,fw,314,0.8527510727282602
2025,STYLE,ss,635,1.724512519689316
2025,STYLE,가죽,1577,4.282765737874096
2025,STYLE,감성,219,0.5947531367117483
2025,STYLE,고급,184,0.4997012655477704
2025,STYLE,고아캐,502,1.3633154092661997
2025,STYLE,고어텍스,65,0.17652490359024497
2025,STYLE,고프코어,100,0.27157677475422304
2025,STYLE,골드,83,0.2254087230460051
2025,STYLE,구제,51,0.13850415512465375
2025,STYLE,그레이,872,2.368149475856825
2025,STYLE,그린,307,0.8337406984954646
2025,STYLE,기모,27,0.0733257291836402
2025,STYLE,깔끔,444,1.20580087990875
2025,STYLE,꾸안꾸,21,0.05703112269838683
2025,STYLE,나일론,298,0.8092987887675845
2025,STYLE,네이비,844,2.292107978925642
2025,STYLE,넥라인,103,0.27972407799684973
2025,STYLE,다크,236,0.6409211884199663
2025,STYLE,댄디,21,0.05703112269838683
2025,STYLE,두툼,51,0.13850415512465375
2025,STYLE,따뜻,269,0.7305415240888599
2025,STYLE,라운드,60,0.16294606485253382
2025,STYLE,라이더,84,0.22812449079354732
2025,STYLE,라이트,218,0.5920373689642062
2025,STYLE,라인,650,1.7652490359024497
2025,STYLE,락시크,1,0.0027157677475422304
2025,STYLE,러너,48,0.13035685188202706
2025,STYLE,러닝,781,2.121014610830482
2025,STYLE,러프,278,0.7549834338167399
2025,STYLE,런닝,197,0.5350062462658193
2025,STYLE,레귤러,314,0.8527510727282602
2025,STYLE,레더,438,1.1895062734234967
2025,STYLE,레드,367,0.9966867633479984
2025,STYLE,레이어드,203,0.5513008527510728
2025,STYLE,레트로,31,0.08418880017380914
2025,STYLE,로우,163,0.4426701428493835
2025,STYLE,롱,223,0.6056162077019174
2025,STYLE,루즈,151,0.41008092987887673
2025,STYLE,리브,137,0.37206018141328556
2025,STYLE,립,86,0.2335560262886318
2025,STYLE,메이드,95,0.2579979360165119
2025,STYLE,모던,16,0.043452283960675686
2025,STYLE,모카,18,0.04888381945576015
2025,STYLE,무난,385,1.0455705828037585
2025,STYLE,무지,126,0.342186736190321
