token,count,share,SOURCE,TOKEN_TYPE,total_share,delta,COMMUNITY
비니,796,0.49262303198336466,FS,ITEM,0.28240370843566015,0.2102193235477045,FIT THE SIZE
삭스,205,0.12686899693038914,FS,ITEM,0.08413200440358325,0.04273699252680589,FIT THE SIZE
삼바,1062,0.6572432914149916,FS,ITEM,0.35272849110999016,0.30451480030500144,FIT THE SIZE
상의,2312,1.4308347361124862,FS,ITEM,2.7526077239439317,-1.3217729878314455,FIT THE SIZE
샌들,477,0.295202495296564,FS,ITEM,0.2315931324720082,0.06360936282455582,FIT THE SIZE
선글라스,882,0.5458461233785523,FS,ITEM,0.43888555470053053,0.10696056867802178,FIT THE SIZE
셋업,703,0.43506782849787107,FS,ITEM,0.46870915363571763,-0.03364132513784657,FIT THE SIZE
셔츠,6514,4.031339736607585,FS,ITEM,4.5617219630555566,-0.5303822264479718,FIT THE SIZE
숄더백,171,0.1058273096346173,FS,ITEM,0.09720284097394301,0.00862446866067429,FIT THE SIZE
수트,307,0.1899940588177047,FS,ITEM,0.1723141271810808,0.017679931636623902,FIT THE SIZE
슈트,226,0.13986533320130706,FS,ITEM,0.15040666870399894,-0.010541335502691873,FIT THE SIZE
스니커즈,751,0.46477373997425486,FS,ITEM,0.4079573780270032,0.05681636194725165,FIT THE SIZE
스웨터,152,0.09406871967521536,FS,ITEM,0.09517778178698587,-0.0011090621117705035,FIT THE SIZE
스웻,906,0.5606990791167442,FS,ITEM,0.4635544575234631,0.09714462159328113,FIT THE SIZE
스웻셔츠,139,0.08602336865036142,FS,ITEM,0.09370501146919885,-0.007681642818837431,FIT THE SIZE
스카프,154,0.09530646598673136,FS,ITEM,0.12168764750715214,-0.02638118152042078,FIT THE SIZE
스트랩,138,0.08540449549460342,FS,ITEM,0.09499368549726249,-0.009589190002659065,FIT THE SIZE
슬랙스,1504,0.9307852262600258,FS,ITEM,0.8772188205318909,0.05356640572813487,FIT THE SIZE
슬리퍼,897,0.5551292207149222,FS,ITEM,0.34702150612856547,0.20810771458635674,FIT THE SIZE
슬립온,358,0.2215565897613625,FS,ITEM,0.146540646619808,0.07501594314155449,FIT THE SIZE
시계,911,0.5637934448955342,FS,ITEM,0.43520362890606307,0.1285898159894711,FIT THE SIZE
신발,12759,7.896202594316269,FS,ITEM,7.103355338976498,0.7928472553397707,FIT THE SIZE
아디다스슈퍼스타,1018,0.6300128725616398,FS,ITEM,0.2781694937720225,0.35184337878961736,FIT THE SIZE
아우터,2964,1.8343400336666995,FS,ITEM,7.631895786772313,-5.797555753105613,FIT THE SIZE
아워레거시,277,0.17142786414496486,FS,ITEM,0.10824861835734563,0.06317924578761923,FIT THE SIZE
아이템,693,0.4288790969402911,FS,ITEM,1.3763038619719659,-0.9474247650316747,FIT THE SIZE
아크테릭스베타,160,0.09901970492127933,FS,ITEM,0.0789773082913287,0.020042396629950637,FIT THE SIZE
아톰,136,0.08416674918308743,FS,ITEM,0.08431610069330663,-0.00014935151021919224,FIT THE SIZE
악세사리,273,0.16895237152193288,FS,ITEM,0.4469857914483591,-0.2780334199264262,FIT THE SIZE
안경,1713,1.0601297158134468,FS,ITEM,0.8527340139986819,0.20739570181476497,FIT THE SIZE
양말,682,0.42207149222695317,FS,ITEM,0.3808952234376668,0.041176268789286374,FIT THE SIZE
에어,714,0.441875433211209,FS,ITEM,0.2770649160336822,0.16481051717752676,FIT THE SIZE
에어포스,6654,4.117981978413705,FS,ITEM,2.134964671922002,1.983017306491703,FIT THE SIZE
오니츠카,429,0.2654965838201802,FS,ITEM,0.14230643195617038,0.12319015186400983,FIT THE SIZE
옥스포드,211,0.1305822358649371,FS,ITEM,0.13439029149806514,-0.003808055633128027,FIT THE SIZE
왈라비,739,0.4573472621051589,FS,ITEM,0.2374842137431562,0.2198630483620027,FIT THE SIZE
운동화,511,0.31624418259233583,FS,ITEM,0.31314778881946415,0.003096393772871686,FIT THE SIZE
워치,1572,0.9728686008515696,FS,ITEM,0.4495631395044864,0.5233054613470831,FIT THE SIZE
워커,435,0.26920982275472816,FS,ITEM,0.21281531092022374,0.05639451183450442,FIT THE SIZE
이너,1264,0.7822556688781068,FS,ITEM,0.8516294362603417,-0.06937376738223489,FIT THE SIZE
자켓,6890,4.264036043172592,FS,ITEM,5.819283718155945,-1.5552476749833533,FIT THE SIZE
장갑,272,0.16833349836617487,FS,ITEM,0.14469968372257425,0.02363381464360062,FIT THE SIZE
점퍼,229,0.14172195266858106,FS,ITEM,0.16034786834906128,-0.01862591568048022,FIT THE SIZE
정장,288,0.1782354688583028,FS,ITEM,0.23435457681785882,-0.05611910795955602,FIT THE SIZE
젤카야노,426,0.2636399643529062,FS,ITEM,0.14341100969451062,0.12022895465839559,FIT THE SIZE
조거,332,0.2054658877116546,FS,ITEM,0.13586306181585214,0.06960282589580247,FIT THE SIZE
조끼,358,0.2215565897613625,FS,ITEM,0.1658707570407626,0.055685832720599904,FIT THE SIZE
지갑,571,0.35337657193781563,FS,ITEM,0.39525473403609024,-0.04187816209827461,FIT THE SIZE
진,1311,0.8113427071987325,FS,ITEM,0.8203330670073675,-0.008990359808635051,FIT THE SIZE
쪼리,276,0.17080899098920685,FS,ITEM,0.11855801058185474,0.05225098040735211,FIT THE SIZE
청바지,1369,0.8472373502326963,FS,ITEM,0.8755619539243806,-0.028324603691684325,FIT THE SIZE
체인,226,0.13986533320130706,FS,ITEM,0.12536957330161969,0.014495759899687377,FIT THE SIZE
첼시부츠,1126,0.6968511733835033,FS,ITEM,0.46097710946733583,0.2358740639161675,FIT THE SIZE
치노,777,0.4808644420239628,FS,ITEM,0.8028439194836466,-0.32197947745968386,FIT THE SIZE
카라,653,0.4041241707099713,FS,ITEM,0.5112353965618177,-0.1071112258518464,FIT THE SIZE
카펜터,171,0.1058273096346173,FS,ITEM,0.07860911571188194,0.027218193922735362,FIT THE SIZE
캔버스,161,0.09963857807703733,FS,ITEM,0.09057537454390145,0.009063203533135875,FIT THE SIZE
캡,2757,1.7062332904247948,FS,ITEM,0.990990327580938,0.7152429628438568,FIT THE SIZE
케이스,397,0.24569264283592435,FS,ITEM,0.2082129036771393,0.03747973915878505,FIT THE SIZE
코치자켓,113,0.06993266660065353,FS,ITEM,0.07474309362769102,-0.004810427027037489,FIT THE SIZE
코트,3581,2.216184770769383,FS,ITEM,2.5029731550790326,-0.2867883843096495,FIT THE SIZE
크로스백,576,0.3564709377166056,FS,ITEM,0.2454003542012614,0.11107058351534418,FIT THE SIZE
타이,538,0.33295375779780173,FS,ITEM,0.27283070137004456,0.06012305642775717,FIT THE SIZE
터틀넥,126,0.07797801762550748,FS,ITEM,0.07124526412294686,0.006732753502560612,FIT THE SIZE
토트백,255,0.15781265471828895,FS,ITEM,0.17010497170440028,-0.012292316986111329,FIT THE SIZE
트랙,326,0.20175264877710666,FS,ITEM,0.18777821551784446,0.013974433259262203,FIT THE SIZE
트러커자켓,303,0.18751856619467275,FS,ITEM,0.21907458477081854,-0.03155601857614579,FIT THE SIZE
티,3246,2.0088622635904545,FS,ITEM,1.9477387452733277,0.06112351831712681,FIT THE SIZE
티셔츠,1623,1.0044311317952272,FS,ITEM,1.3059790792976358,-0.30154794750240854,FIT THE SIZE
파카,336,0.2079413803346866,FS,ITEM,0.29639502645463683,-0.08845364611995024,FIT THE SIZE
팔찌,944,0.5842162590355481,FS,ITEM,0.3571468020633512,0.22706945697219688,FIT THE SIZE
패딩,3200,1.9803940984255868,FS,ITEM,1.9852943883768965,-0.004900289951309755,FIT THE SIZE
퍼티그,307,0.1899940588177047,FS,ITEM,0.40666870399893956,-0.21667464518123486,FIT THE SIZE
플리스,116,0.07178928606792752,FS,ITEM,0.08597296730081702,-0.014183681232889503,FIT THE SIZE
피코트,67,0.04146450143578572,FS,ITEM,0.08910260422611443,-0.047638102790328714,FIT THE SIZE
해링턴,127,0.07859689078126547,FS,ITEM,0.12003078089964174,-0.04143389011837627,FIT THE SIZE
향수,330,0.20422814140013862,FS,ITEM,0.1850167711719938,0.019211370228144814,FIT THE SIZE
헤드셋,466,0.2883948905832261,FS,ITEM,0.14212233566644697,0.14627255491677912,FIT THE SIZE
헨리넥,177,0.10954054856916527,FS,ITEM,0.22901578441588089,-0.11947523584671561,FIT THE SIZE
후드티,4529,2.802876522427963,FS,ITEM,2.082313133061116,0.720563389366847,FIT THE SIZE
후리스,155,0.09592533914248935,FS,ITEM,0.09941199645062354,-0.003486657308134189,FIT THE SIZE
aw,26,0.026168525302951006,FS,STYLE,0.1288173087299018,-0.10264878342695079,FIT THE SIZE
fw,444,0.4468778936350094,FS,STYLE,1.0568414805222834,-0.609963586887274,FIT THE SIZE
ss,451,0.45392326583195786,FS,STYLE,1.0602136613790871,-0.6062903955471293,FIT THE SIZE
가죽,1196,1.2037521639357462,FS,STYLE,2.1673006366677456,-0.9635484727319994,FIT THE SIZE
감성,650,0.6542131325737751,FS,STYLE,0.8416963418582066,-0.18748320928443152,FIT THE SIZE
고급,264,0.26571117999919486,FS,STYLE,0.4640120858961908,-0.19830090589699595,FIT THE SIZE
고어텍스,225,0.2264583920447683,FS,STYLE,0.23133160677673464,-0.0048732147319663355,FIT THE SIZE
고프코어,609,0.6129473811345062,FS,STYLE,0.8305681450307544,-0.21762076389624818,FIT THE SIZE
골드,151,0.15197874310560006,FS,STYLE,0.16928347901154636,-0.017304735905946306,FIT THE SIZE
구제,215,0.2163935746205564,FS,STYLE,0.13994550555735405,0.07644806906320234,FIT THE SIZE
그레이,4231,4.258424252184065,FS,STYLE,3.8024711341318658,0.4559531180521996,FIT THE SIZE
그린,1930,1.9425097628729016,FS,STYLE,1.576831768641416,0.3656779942314856,FIT THE SIZE
기모,114,0.11473891863601594,FS,STYLE,0.1372477608719111,-0.022508842235895152,FIT THE SIZE
깔끔,1283,1.29131607552639,FS,STYLE,1.4982599546778892,-0.20694387915149925,FIT THE SIZE
꾸안꾸,204,0.20532227545392326,FS,STYLE,0.24751807488939248,-0.04219579943546922,FIT THE SIZE
나일론,1499,1.5087161318893676,FS,STYLE,1.0844933635480738,0.4242227683412938,FIT THE SIZE
네이비,2225,2.239421876887153,FS,STYLE,2.324781482680479,-0.08535960579332569,FIT THE SIZE
넥라인,93,0.0936028020451709,FS,STYLE,0.1837838566958023,-0.0901810546506314,FIT THE SIZE
다크,667,0.6713233221949354,FS,STYLE,0.691297075644761,-0.01997375344982555,FIT THE SIZE
댄디,94,0.09460928378759209,FS,STYLE,0.12949174490126256,-0.034882461113670465,FIT THE SIZE
두툼,70,0.07045372196948348,FS,STYLE,0.11768911190244956,-0.04723538993296608,FIT THE SIZE
따뜻,645,0.6491807238616691,FS,STYLE,0.8916046185389015,-0.24242389467723235,FIT THE SIZE
라운드,252,0.25363339909014054,FS,STYLE,0.2519019100032373,0.0017314890869032373,FIT THE SIZE
라이더,181,0.18217319537823584,FS,STYLE,0.21278461206431423,-0.03061141668607839,FIT THE SIZE
라이트,444,0.4468778936350094,FS,STYLE,0.501443293406712,-0.054565399771702605,FIT THE SIZE
라인,591,0.5948307097709248,FS,STYLE,1.1684606668824862,-0.5736299571115614,FIT THE SIZE
락시크,80,0.0805185393936954,FS,STYLE,0.1018398618754721,-0.021321322481776706,FIT THE SIZE
러너,609,0.6129473811345062,FS,STYLE,0.3716143304197691,0.2413330507147371,FIT THE SIZE
러닝,378,0.3804500986352108,FS,STYLE,0.6963553469299666,-0.3159052482947558,FIT THE SIZE
러프,289,0.2908732235597246,FS,STYLE,0.358800043163915,-0.06792681960419039,FIT THE SIZE
레귤러,235,0.23652320946898026,FS,STYLE,0.4366974209560807,-0.20017421148710046,FIT THE SIZE
레더,708,0.7125890736342043,FS,STYLE,0.7671711449228444,-0.05458207128864012,FIT THE SIZE
레드,1203,1.2107975361326946,FS,STYLE,0.8926162727959427,0.3181812633367519,FIT THE SIZE
레이어드,1094,1.1010910262087845,FS,STYLE,0.9482572569332038,0.15283376927558068,FIT THE SIZE
레트로,196,0.19727042151455373,FS,STYLE,0.18783047372396677,0.009439947790586961,FIT THE SIZE
로우,1858,1.8700430774185757,FS,STYLE,1.1903798424517105,0.6796632349668652,FIT THE SIZE
롱,969,0.9752808084061355,FS,STYLE,0.8534989748570195,0.12178183354911598,FIT THE SIZE
루즈,189,0.1902250493176054,FS,STYLE,0.2755071760008633,-0.08528212668325788,FIT THE SIZE
리브,554,0.5575908853013406,FS,STYLE,0.47075644760979823,0.08683443769154237,FIT THE SIZE
립,112,0.11272595515117356,FS,STYLE,0.14061994172871478,-0.02789398657754122,FIT THE SIZE
메이드,231,0.2324972824992955,FS,STYLE,0.2411109312614654,-0.008613648762169912,FIT THE SIZE
모던,37,0.03723982446958412,FS,STYLE,0.05631542030862199,-0.019075595839037868,FIT THE SIZE
모카,212,0.2133741293932928,FS,STYLE,0.17130678752562858,0.042067341867664226,FIT THE SIZE
무난,1187,1.1946938282539554,FS,STYLE,1.275358800043164,-0.0806649717892085,FIT THE SIZE
무지,217,0.21840653810539876,FS,STYLE,0.25830905363116435,-0.0399025155257656,FIT THE SIZE
무채색,371,0.3734047264382624,FS,STYLE,0.3190083090536312,0.05439641738463119,FIT THE SIZE
미니멀,1065,1.07190305567857,FS,STYLE,1.7090212582281212,-0.6371182025495512,FIT THE SIZE
버건디,310,0.3120093401505697,FS,STYLE,0.2390876227473832,0.07292171740318648,FIT THE SIZE
범용,254,0.25564636257498285,FS,STYLE,0.3389041761087731,-0.08325781353379025,FIT THE SIZE
베이지,1209,1.2168364265872218,FS,STYLE,1.2756960181288441,-0.05885959154162235,FIT THE SIZE
베이직,155,0.15600467007528485,FS,STYLE,0.13421279810078773,0.021791871974497112,FIT THE SIZE
보세,11034,11.105519545875438,FS,STYLE,5.6784153447717705,5.427104201103668,FIT THE SIZE
브라운,2441,2.456821933250131,FS,STYLE,2.5466709830581635,-0.08984904980803243,FIT THE SIZE
블랙,8758,8.814767100124804,FS,STYLE,8.705622099924463,0.1091450002003409,FIT THE SIZE
블루,3284,3.305286042111196,FS,STYLE,3.7566094744793355,-0.45132343236813943,FIT THE SIZE
빈티지,3804,3.828656548170216,FS,STYLE,3.76976097982087,0.05889556834934595,FIT THE SIZE
선선,139,0.13990096219654574,FS,STYLE,0.16557408006906227,-0.025673117872516527,FIT THE SIZE
세미,629,0.63307701598293,FS,STYLE,0.7014136182151721,-0.06833660223224214,FIT THE SIZE
숏,551,0.5545714400740771,FS,STYLE,0.7037741448149347,-0.14920270474085762,FIT THE SIZE
스몰,106,0.1066870646966464,FS,STYLE,0.14196881407143627,-0.03528174937478987,FIT THE SIZE
스웨이드,632,0.6360964612101936,FS,STYLE,0.805614006690407,-0.16951754548021336,FIT THE SIZE
스퀘어,355,0.35730101855952334,FS,STYLE,0.3001240962555304,0.05717692230399296,FIT THE SIZE
스탠다드,1385,1.3939772132533514,FS,STYLE,1.0969704327182477,0.29700678053510376,FIT THE SIZE
스트라이프,586,0.5897983010588188,FS,STYLE,0.6838782777597928,-0.09407997670097401,FIT THE SIZE
스트레이트,238,0.2395426546962438,FS,STYLE,0.47143088378115894,-0.23188822908491513,FIT THE SIZE
스트릿,1579,1.589234671283063,FS,STYLE,1.3549422682637315,0.2342924030193314,FIT THE SIZE
스티치,175,0.17613430492370868,FS,STYLE,0.3375553037660516,-0.1614209988423429,FIT THE SIZE
스파,562,0.5656427392407102,FS,STYLE,0.4066850113305277,0.15895772791018248,FIT THE SIZE
스포츠,256,0.2576593260598253,FS,STYLE,0.3456485378223805,-0.0879892117625552,FIT THE SIZE
슬릭,233,0.23451024598413783,FS,STYLE,0.12915452681558218,0.10535571916855566,FIT THE SIZE
슬림,231,0.2324972824992955,FS,STYLE,0.47918689975180745,-0.24668961725251196,FIT THE SIZE
시원,417,0.4197028865896373,FS,STYLE,0.5011060753210317,-0.0814031887313944,FIT THE SIZE
시크,96,0.09662224727243447,FS,STYLE,0.14061994172871478,-0.04399769445628031,FIT THE SIZE
실루엣,373,0.37541768992310476,FS,STYLE,0.7132162512139851,-0.3377985612908804,FIT THE SIZE
실버,609,0.6129473811345062,FS,STYLE,0.4899778784935794,0.12296950264092682,FIT THE SIZE
실크,23,0.023149080075687428,FS,STYLE,0.12578234595877846,-0.10263326588309103,FIT THE SIZE
심플,134,0.1348685534844398,FS,STYLE,0.22054062803496277,-0.08567207455052298,FIT THE SIZE
아메리칸,129,0.12983614477233382,FS,STYLE,0.1463526491852811,-0.016516504412947275,FIT THE SIZE
아메카지,250,0.2516204356052981,FS,STYLE,0.2620184525736484,-0.010398016968350299,FIT THE SIZE
아웃도어,188,0.18921856757518418,FS,STYLE,0.17703949498219487,0.01217907259298931,FIT THE SIZE
아이보리,550,0.5535649583316559,FS,STYLE,0.48896622423653824,0.06459873409511763,FIT THE SIZE
에이징,157,0.1580176335601272,FS,STYLE,0.21312183014999458,-0.05510419658986737,FIT THE SIZE
에코,240,0.2415556181810862,FS,STYLE,0.18951656415236862,0.052039054028717585,FIT THE SIZE
오렌지,567,0.5706751479528162,FS,STYLE,0.41545268155821735,0.1552224663945988,FIT THE SIZE
오묘,68,0.0684407584846411,FS,STYLE,0.1240962555303766,-0.05565549704573551,FIT THE SIZE
오버,1074,1.0809613913603606,FS,STYLE,1.3057084277543973,-0.2247470363940367,FIT THE SIZE
오버핏,918,0.9239502395426548,FS,STYLE,0.8561967195424625,0.0677535200001923,FIT THE SIZE
오피스,467,0.4700269737106969,FS,STYLE,0.47109366569547856,-0.0010666919847816536,FIT THE SIZE
올드,333,0.3351584202262571,FS,STYLE,0.3169850005395489,0.01817341968670816,FIT THE SIZE
올드 스쿨,361,0.36333990901405044,FS,STYLE,0.20469137800798531,0.15864853100606513,FIT THE SIZE
올리브,492,0.49518901727122666,FS,STYLE,0.6498192511060753,-0.15463023383484864,FIT THE SIZE
올백,446,0.4488908571198519,FS,STYLE,0.2576346174598036,0.1912562396600483,FIT THE SIZE
와이드,3320,3.341519384838359,FS,STYLE,3.2463985108449336,0.09512087399342528,FIT THE SIZE
와이드핏,264,0.26571117999919486,FS,STYLE,0.20266806949390312,0.06304311050529174,FIT THE SIZE
와일드,621,0.6250251620435605,FS,STYLE,0.38577749001834466,0.23924767202521585,FIT THE SIZE
워시,207,0.20834172068118686,FS,STYLE,0.4110688464443725,-0.20272712576318566,FIT THE SIZE
워싱,426,0.428761222271428,FS,STYLE,0.8244982194885077,-0.39573699721707967,FIT THE SIZE
웨스턴,252,0.25363339909014054,FS,STYLE,0.49908276680694935,-0.2454493677168088,FIT THE SIZE
유틸리티,118,0.11876484560570072,FS,STYLE,0.26168123448796804,-0.14291638888226732,FIT THE SIZE
인디고,293,0.2948991505294094,FS,STYLE,0.43029027732815367,-0.13539112679874427,FIT THE SIZE
정핏,196,0.19727042151455373,FS,STYLE,0.2842748462285529,-0.08700442471399919,FIT THE SIZE
주름,227,0.2284713555296107,FS,STYLE,0.3368808675946908,-0.10840951206508012,FIT THE SIZE
체크,671,0.6753492491646201,FS,STYLE,0.8649643897701521,-0.18961514060553197,FIT THE SIZE
초겨울,79,0.0795120576512742,FS,STYLE,0.10723535124635805,-0.027723293595083853,FIT THE SIZE
카고,499,0.5022343894681751,FS,STYLE,0.42388313370022657,0.07835125576794855,FIT THE SIZE
카모,201,0.20230283022665968,FS,STYLE,0.20907521312183014,-0.006772382895170459,FIT THE SIZE
카키,979,0.9853456258303475,FS,STYLE,0.9297102622207833,0.055635363609564115,FIT THE SIZE
캐시미어,208,0.20934820242360805,FS,STYLE,0.38341696341858206,-0.174068760994974,FIT THE SIZE
캐주얼,2243,2.257538548250735,FS,STYLE,2.468099169094637,-0.21056062084390215,FIT THE SIZE
캐트릿,262,0.26369821651435243,FS,STYLE,0.19491205352325455,0.06878616299109788,FIT THE SIZE
코듀로이,426,0.428761222271428,FS,STYLE,0.5240369051472968,-0.09527568287586885,FIT THE SIZE
코튼,527,0.5304158782559685,FS,STYLE,0.7799854321786986,-0.24956955392273017,FIT THE SIZE
크롭,398,0.4005797334836346,FS,STYLE,0.44782561778353297,-0.047245884299898344,FIT THE SIZE
클래식,637,0.6411288699222996,FS,STYLE,0.7634617459803604,-0.12233287605806087,FIT THE SIZE
탄탄,175,0.17613430492370868,FS,STYLE,0.2849492823999137,-0.108814977476205,FIT THE SIZE
테일러드,373,0.37541768992310476,FS,STYLE,0.2856237185712744,0.08979397135183037,FIT THE SIZE
트렌디,117,0.11775836386327951,FS,STYLE,0.1240962555303766,-0.006337891667097098,FIT THE SIZE
퍼플,368,0.37038528121099884,FS,STYLE,0.36116056976367755,0.009224711447321288,FIT THE SIZE
펑크,115,0.11574540037843713,FS,STYLE,0.14331768641415776,-0.027572286035720636,FIT THE SIZE
편안,281,0.2828213696203551,FS,STYLE,0.3773470378763354,-0.0945256682559803,FIT THE SIZE
포멀,128,0.12882966302991264,FS,STYLE,0.2515646919175569,-0.12273502888764429,FIT THE SIZE
프렌치,123,0.12379725431780667,FS,STYLE,0.22054062803496277,-0.0967433737171561,FIT THE SIZE
프린팅,592,0.5958371915133459,FS,STYLE,0.7115301607855833,-0.11569296927223738,FIT THE SIZE
플레어,307,0.3089898949233061,FS,STYLE,0.23504100571921874,0.07394888920408735,FIT THE SIZE
플로어,464,0.46700752848343335,FS,STYLE,0.3453113197367001,0.12169620874673326,FIT THE SIZE
플리츠,110,0.11071299166633118,FS,STYLE,0.13556167044350922,-0.024848678777178043,FIT THE SIZE
핏이,171,0.17210837795402392,FS,STYLE,0.3099034207402611,-0.1377950427862372,FIT THE SIZE
핑크,1181,1.1886549377994282,FS,STYLE,0.9405012409625553,0.24815369683687294,FIT THE SIZE
헤비,192,0.19324449454486894,FS,STYLE,0.2775304845149455,-0.08428598997007655,FIT THE SIZE
화이트,2622,2.6389951286283666,FS,STYLE,2.161230711125499,0.47776441750286747,FIT THE SIZE
흰색,951,0.957164137042554,FS,STYLE,0.8555222833711018,0.10164185367145218,FIT THE SIZE
힙,686,0.6904464753009381,FS,STYLE,0.528757958346822,0.161688516954116,FIT THE SIZE
acg,17,0.2811311394079709,HA,BRAND,0.2119995352019935,0.06913160420597741,HAO
cp컴퍼니,16,0.2645940135604432,HA,BRAND,0.12497901953442733,0.13961499402601588,HAO
etce,24,0.3968910203406648,HA,BRAND,1.2126063548216337,-0.8157153344809689,HAO
jw앤더슨,60,0.992227550851662,HA,BRAND,0.1820458858920894,0.8101816649595727,HAO
lee,3,0.0496113775425831,HA,BRAND,0.1706841568435051,-0.121072779300922,HAO
lmc,7,0.11575988093269389,HA,BRAND,0.13969762307463882,-0.023937742141944926,HAO
mlb,1,0.0165371258475277,HA,BRAND,0.18772675041638154,-0.17118962456885384,HAO
mmgl,1,0.0165371258475277,HA,BRAND,0.2633855370353634,-0.24684841118783568,HAO
mmrb,5,0.0826856292376385,HA,BRAND,0.49991607813770933,-0.4172304489000708,HAO
mngu,6,0.0992227550851662,HA,BRAND,0.1544162266148503,-0.055193471529684096,HAO
new,24,0.3968910203406648,HA,BRAND,0.14150517087782266,0.25538584946284215,HAO
rrl,6,0.0992227550851662,HA,BRAND,1.5816043277858831,-1.4823815727007168,HAO
ymclky,1,0.0165371258475277,HA,BRAND,0.12007281835435685,-0.10353569250682915,HAO
구찌,16,0.2645940135604432,HA,BRAND,0.2398874155939731,0.024706597966470095,HAO
굿라이프웍스,1,0.0165371258475277,HA,BRAND,0.08572941009386337,-0.06919228424633567,HAO
그라더스,6,0.0992227550851662,HA,BRAND,0.21329064077569623,-0.11406788569053003,HAO
그라미치,4,0.0661485033901108,HA,BRAND,0.18101300143312718,-0.11486449804301638,HAO
그레일즈,7,0.11575988093269389,HA,BRAND,0.23937097336449198,-0.12361109243179809,HAO
그리쉬,1,0.0165371258475277,HA,BRAND,0.12859411514079508,-0.11205698929326738,HAO
꼼데가르송,249,4.117744336034397,HA,BRAND,0.3705472996526926,3.747197036381704,HAO
나나미카,3,0.0496113775425831,HA,BRAND,0.3261332679173176,-0.2765218903747345,HAO
나이키,225,3.7208533156937325,HA,BRAND,4.544949840548462,-0.8240965248547294,HAO
네이더스,1,0.0165371258475277,HA,BRAND,0.17197526241720787,-0.15543813656968017,HAO
노메뉴얼,3,0.0496113775425831,HA,BRAND,0.125753682878649,-0.07614230533606589,HAO
노스페이스,21,0.34727964279808166,HA,BRAND,0.7935134855977173,-0.4462338427996356,HAO
뉴발란스,39,0.6449479080535803,HA,BRAND,3.1456496197694084,-2.500701711715828,HAO
뉴에라,28,0.46303952373077556,HA,BRAND,0.2388545311350109,0.22418499259576466,HAO
뉴치프시크,14,0.23151976186538778,HA,BRAND,0.1164577227479891,0.11506203911739868,HAO
다이브인,7,0.11575988093269389,HA,BRAND,0.11749060720695131,-0.0017307262742574242,HAO
닥터마틴,116,1.918306598313213,HA,BRAND,0.7444514737970124,1.1738551245162006,HAO
더뮤지엄비지터,33,0.5457251529684141,HA,BRAND,0.46505622764773474,0.08066892532067932,HAO
더콜디스트모먼트,6,0.0992227550851662,HA,BRAND,0.16500329231921293,-0.06578053723404673,HAO
던스트,3,0.0496113775425831,HA,BRAND,0.13479142189456833,-0.08518004435198523,HAO
데우스엑스마키나,6,0.0992227550851662,HA,BRAND,0.17042593572876455,-0.07120318064359835,HAO
도프제이슨,2,0.0330742516950554,HA,BRAND,0.8926703936580894,-0.859596141963034,HAO
드로우핏,6,0.0992227550851662,HA,BRAND,0.5701522213471396,-0.4709294662619734,HAO
디스이즈네버댓,6,0.0992227550851662,HA,BRAND,0.31348043329503056,-0.21425767820986436,HAO
디앤써,74,1.22374731271705,HA,BRAND,0.3116728854918467,0.9120744272252033,HAO
디젤,38,0.6284107822060526,HA,BRAND,0.2360140988728648,0.3923966833331878,HAO
디키즈,42,0.6945592855961633,HA,BRAND,0.3369785547364208,0.3575807308597425,HAO
라퍼지스토어,4,0.0661485033901108,HA,BRAND,0.4965592036460822,-0.4304107002559714,HAO
라프시몬스,56,0.9260790474615511,HA,BRAND,0.13530786412404944,0.7907711833375017,HAO
랄프로렌,9,0.14883413262774928,HA,BRAND,0.5476869843647115,-0.3988528517369623,HAO
레드윙,12,0.1984455101703324,HA,BRAND,0.5004325203671904,-0.30198701019685803,HAO
로맨틱무브,12,0.1984455101703324,HA,BRAND,0.993893070636386,-0.7954475604660536,HAO
루이비통,2,0.0330742516950554,HA,BRAND,0.1208474816985785,-0.08777323000352309,HAO
르메르,72,1.1906730610219942,HA,BRAND,0.572217990265064,0.6184550707569302,HAO
리바이스,128,2.1167521084835457,HA,BRAND,1.7130388751888241,0.40371323329472153,HAO
리복,19,0.3142053911030263,HA,BRAND,0.27862058280505597,0.03558480829797034,HAO
리얼 맥코이,6,0.0992227550851662,HA,BRAND,0.11310084825636192,-0.013878093171195718,HAO
릭오웬스,76,1.2568215644121052,HA,BRAND,0.29721250306637576,0.9596090613457295,HAO
마틴로즈,158,2.6128658839093766,HA,BRAND,1.2905891314732805,1.322276752436096,HAO
마틴플랜,2,0.0330742516950554,HA,BRAND,0.29850360864007847,-0.26542935694502306,HAO
메종마르지엘라,182,3.0097569042500414,HA,BRAND,0.7070094121596323,2.302747492090409,HAO
메종미네드,14,0.23151976186538778,HA,BRAND,0.6331581733438343,-0.4016384114784465,HAO
메종키츠네,3,0.0496113775425831,HA,BRAND,0.15519088995907196,-0.10557951241648886,HAO
모드나인,37,0.611873656358525,HA,BRAND,1.4413902624817632,-0.8295166061232382,HAO
모스콧,1,0.0165371258475277,HA,BRAND,0.16990949349928344,-0.15337236765175574,HAO
모이프,11,0.1819083843228047,HA,BRAND,0.2716486127070611,-0.08974022838425638,HAO
몽벨,30,0.496113775425831,HA,BRAND,0.10509599369940481,0.3910177817264262,HAO
무인양품,5,0.0826856292376385,HA,BRAND,0.13453320077982778,-0.051847571542189275,HAO
