SEASON_YEAR,YEAR,SEASON,TOKEN_TYPE,token,count,share
2025-Summer,2025,Summer,BRAND,위캔더스,38,0.2705396554179126
2025-Summer,2025,Summer,BRAND,유니온,160,1.1391143386017373
2025-Summer,2025,Summer,BRAND,유니클로,826,5.8806777730314685
2025-Summer,2025,Summer,BRAND,유니폼브릿지,111,0.7902605724049552
2025-Summer,2025,Summer,BRAND,유스,35,0.24918126156913
2025-Summer,2025,Summer,BRAND,이얼즈어고,73,0.5197209169870426
2025-Summer,2025,Summer,BRAND,이지,26,0.18510608002278228
2025-Summer,2025,Summer,BRAND,인세인개러지,23,0.1637476861739997
2025-Summer,2025,Summer,BRAND,일꼬르소,3,0.021358393848782572
2025-Summer,2025,Summer,BRAND,자라,128,0.9112914708813898
2025-Summer,2025,Summer,BRAND,자바나스,15,0.10679196924391286
2025-Summer,2025,Summer,BRAND,젠틀몬스터,100,0.7119464616260858
2025-Summer,2025,Summer,BRAND,조던,42,0.299017513882956
2025-Summer,2025,Summer,BRAND,조셉앤스테이시,56,0.39869001851060804
2025-Summer,2025,Summer,BRAND,주앙옴므,86,0.6122739569984337
2025-Summer,2025,Summer,BRAND,지샥,12,0.08543357539513029
2025-Summer,2025,Summer,BRAND,지오다노,12,0.08543357539513029
2025-Summer,2025,Summer,BRAND,챔피온,21,0.149508756941478
2025-Summer,2025,Summer,BRAND,카시오,49,0.348853766196782
2025-Summer,2025,Summer,BRAND,칼하트wip,40,0.2847785846504343
2025-Summer,2025,Summer,BRAND,캐피탈,261,1.8581802648440837
2025-Summer,2025,Summer,BRAND,캡틴선샤인,56,0.39869001851060804
2025-Summer,2025,Summer,BRAND,컨버스,138,0.9824861170439982
2025-Summer,2025,Summer,BRAND,코스,136,0.9682471878114767
2025-Summer,2025,Summer,BRAND,쿠어,14,0.09967250462765201
2025-Summer,2025,Summer,BRAND,크롬하츠,71,0.5054819877545209
2025-Summer,2025,Summer,BRAND,클락스,46,0.3274953723479994
2025-Summer,2025,Summer,BRAND,키스,31,0.22070340310408657
2025-Summer,2025,Summer,BRAND,키코,38,0.2705396554179126
2025-Summer,2025,Summer,BRAND,킨치,129,0.9184109354976506
2025-Summer,2025,Summer,BRAND,테켓,2,0.014238929232521716
2025-Summer,2025,Summer,BRAND,토니웩,24,0.17086715079026057
2025-Summer,2025,Summer,BRAND,토피,1,0.007119464616260858
2025-Summer,2025,Summer,BRAND,톰브라운,26,0.18510608002278228
2025-Summer,2025,Summer,BRAND,팀버랜드,126,0.897052541648868
2025-Summer,2025,Summer,BRAND,파라부트,145,1.0323223693578243
2025-Summer,2025,Summer,BRAND,파르티멘토,17,0.12103089847643458
2025-Summer,2025,Summer,BRAND,파타고니아,54,0.3844510892780863
2025-Summer,2025,Summer,BRAND,팔라스,26,0.18510608002278228
2025-Summer,2025,Summer,BRAND,페몬트,10,0.07119464616260858
2025-Summer,2025,Summer,BRAND,포터,314,2.235511889505909
2025-Summer,2025,Summer,BRAND,포터리,52,0.37021216004556456
2025-Summer,2025,Summer,BRAND,포트너스,4,0.028477858465043433
2025-Summer,2025,Summer,BRAND,폴로,1035,7.368645877829986
2025-Summer,2025,Summer,BRAND,푸마,43,0.30613697849921684
2025-Summer,2025,Summer,BRAND,프라다,54,0.3844510892780863
2025-Summer,2025,Summer,BRAND,프라이탁,10,0.07119464616260858
2025-Summer,2025,Summer,BRAND,프로젝트지알,13,0.09255304001139114
2025-Summer,2025,Summer,BRAND,프리즘웍스,15,0.10679196924391286
2025-Summer,2025,Summer,BRAND,플랙,8,0.056955716930086865
2025-Summer,2025,Summer,BRAND,해칭룸,48,0.34173430158052115
2025-Summer,2025,Summer,BRAND,헤리티지플로스,59,0.4200484123593906
2025-Summer,2025,Summer,BRAND,헤지스,12,0.08543357539513029
2025-Summer,2025,Summer,BRAND,호카,46,0.3274953723479994
2025-Summer,2025,Summer,BRAND,휴먼메이드,54,0.3844510892780863
2022-Fall,2022,Fall,ITEM,acc,15,0.02534682911167813
2022-Fall,2022,Fall,ITEM,bottom,21,0.035485560756349385
2022-Fall,2022,Fall,ITEM,outer,19,0.03210598354145896
2022-Fall,2022,Fall,ITEM,가디건,1032,1.7438618428834554
2022-Fall,2022,Fall,ITEM,가방,2101,3.550245864242383
2022-Fall,2022,Fall,ITEM,가젤,41,0.06928133290525355
2022-Fall,2022,Fall,ITEM,구두,153,0.2585376569391169
2022-Fall,2022,Fall,ITEM,긴팔티,198,0.33457814427415133
2022-Fall,2022,Fall,ITEM,나이키덩크,344,0.5812872809611518
2022-Fall,2022,Fall,ITEM,나이키덩크범고래,143,0.24163977086466482
2022-Fall,2022,Fall,ITEM,넥타이,55,0.09293837340948648
2022-Fall,2022,Fall,ITEM,눕시,132,0.22305209618276753
2022-Fall,2022,Fall,ITEM,니트,2243,3.7901958464996026
2022-Fall,2022,Fall,ITEM,더비,593,1.0020446442150086
2022-Fall,2022,Fall,ITEM,더플백,127,0.2146031531455415
2022-Fall,2022,Fall,ITEM,데님,1526,2.5786174149613883
2022-Fall,2022,Fall,ITEM,독일군스니커즈,281,0.4748305986921036
2022-Fall,2022,Fall,ITEM,럭비,35,0.0591426012605823
2022-Fall,2022,Fall,ITEM,로퍼,82,0.1385626658105071
2022-Fall,2022,Fall,ITEM,마원,540,0.9124858480204125
2022-Fall,2022,Fall,ITEM,맨투맨,879,1.4853241859443385
2022-Fall,2022,Fall,ITEM,머플러,240,0.4055492657868501
2022-Fall,2022,Fall,ITEM,모자,976,1.6492336808665236
2022-Fall,2022,Fall,ITEM,모크넥,79,0.13349329998817147
2022-Fall,2022,Fall,ITEM,목걸이,172,0.2906436404805759
2022-Fall,2022,Fall,ITEM,목도리,69,0.1165954139137194
2022-Fall,2022,Fall,ITEM,무스탕,185,0.3126108923773636
2022-Fall,2022,Fall,ITEM,바람막이,563,0.9513509859916525
2022-Fall,2022,Fall,ITEM,바시티,596,1.0071140100373444
2022-Fall,2022,Fall,ITEM,바지,5618,9.493232396627182
2022-Fall,2022,Fall,ITEM,반바지,144,0.24332955947211002
2022-Fall,2022,Fall,ITEM,반지,118,0.1993950556785346
2022-Fall,2022,Fall,ITEM,반팔티,451,0.7620946619577891
2022-Fall,2022,Fall,ITEM,버뮤다,35,0.0591426012605823
2022-Fall,2022,Fall,ITEM,베스트,181,0.30585173794758275
2022-Fall,2022,Fall,ITEM,벨트,404,0.6826745974078643
2022-Fall,2022,Fall,ITEM,봄버,137,0.2315010392199936
2022-Fall,2022,Fall,ITEM,부츠,698,1.1794724479967555
2022-Fall,2022,Fall,ITEM,블랙잭,4,0.006759154429780835
2022-Fall,2022,Fall,ITEM,블레이저,652,1.101742172054276
2022-Fall,2022,Fall,ITEM,비니,168,0.2838844860507951
2022-Fall,2022,Fall,ITEM,삭스,61,0.10307710505415772
2022-Fall,2022,Fall,ITEM,삼바,275,0.46469186704743237
2022-Fall,2022,Fall,ITEM,상의,1404,2.372463204853073
2022-Fall,2022,Fall,ITEM,샌들,23,0.0388651379712398
2022-Fall,2022,Fall,ITEM,선글라스,121,0.2044644215008702
2022-Fall,2022,Fall,ITEM,셋업,280,0.4731408100846584
2022-Fall,2022,Fall,ITEM,셔츠,1299,2.1950354010713258
2022-Fall,2022,Fall,ITEM,숄더백,48,0.08110985315737002
2022-Fall,2022,Fall,ITEM,수트,110,0.18587674681897295
2022-Fall,2022,Fall,ITEM,슈트,58,0.09800773923182211
2022-Fall,2022,Fall,ITEM,스니커즈,249,0.42075736325385693
2022-Fall,2022,Fall,ITEM,스웨터,54,0.09124858480204126
2022-Fall,2022,Fall,ITEM,스웻,347,0.5863566467834874
2022-Fall,2022,Fall,ITEM,스웻셔츠,47,0.0794200645499248
2022-Fall,2022,Fall,ITEM,스카프,28,0.04731408100846584
2022-Fall,2022,Fall,ITEM,스트랩,23,0.0388651379712398
2022-Fall,2022,Fall,ITEM,슬랙스,745,1.2588925125466806
2022-Fall,2022,Fall,ITEM,슬리퍼,109,0.18418695821152772
2022-Fall,2022,Fall,ITEM,슬립온,102,0.17235843795941128
2022-Fall,2022,Fall,ITEM,시계,123,0.20784399871576065
2022-Fall,2022,Fall,ITEM,신발,3753,6.341776643741868
2022-Fall,2022,Fall,ITEM,아디다스슈퍼스타,256,0.43258588350597343
2022-Fall,2022,Fall,ITEM,아우터,5611,9.481403876375065
2022-Fall,2022,Fall,ITEM,아워레거시,98,0.16559928352963044
2022-Fall,2022,Fall,ITEM,아이템,1413,2.3876713023200797
2022-Fall,2022,Fall,ITEM,아크테릭스베타,54,0.09124858480204126
2022-Fall,2022,Fall,ITEM,아톰,76,0.12842393416583583
2022-Fall,2022,Fall,ITEM,악세사리,209,0.3531658189560486
2022-Fall,2022,Fall,ITEM,안경,327,0.5525608746345831
2022-Fall,2022,Fall,ITEM,양말,150,0.2534682911167813
2022-Fall,2022,Fall,ITEM,에어,152,0.25684786833167167
2022-Fall,2022,Fall,ITEM,에어포스,1521,2.570168471924162
2022-Fall,2022,Fall,ITEM,오니츠카,12,0.020277463289342504
2022-Fall,2022,Fall,ITEM,옥스포드,32,0.05407323543824668
2022-Fall,2022,Fall,ITEM,왈라비,139,0.23488061643488398
2022-Fall,2022,Fall,ITEM,운동화,143,0.24163977086466482
2022-Fall,2022,Fall,ITEM,워치,312,0.5272140455229051
2022-Fall,2022,Fall,ITEM,워커,189,0.3193700468071444
2022-Fall,2022,Fall,ITEM,이너,712,1.2031294885009884
2022-Fall,2022,Fall,ITEM,자켓,3014,5.093022862839859
2022-Fall,2022,Fall,ITEM,장갑,55,0.09293837340948648
2022-Fall,2022,Fall,ITEM,점퍼,147,0.24839892529444568
2022-Fall,2022,Fall,ITEM,정장,116,0.19601547846364423
2022-Fall,2022,Fall,ITEM,젤카야노,61,0.10307710505415772
2022-Fall,2022,Fall,ITEM,조거,137,0.2315010392199936
2022-Fall,2022,Fall,ITEM,조끼,89,0.15039118606262356
2022-Fall,2022,Fall,ITEM,지갑,146,0.24670913668700048
2022-Fall,2022,Fall,ITEM,진,465,0.7857517024620221
2022-Fall,2022,Fall,ITEM,쪼리,21,0.035485560756349385
2022-Fall,2022,Fall,ITEM,청바지,455,0.76885381638757
2022-Fall,2022,Fall,ITEM,체인,29,0.04900386961591106
2022-Fall,2022,Fall,ITEM,첼시부츠,521,0.8803798644789538
2022-Fall,2022,Fall,ITEM,치노,249,0.42075736325385693
2022-Fall,2022,Fall,ITEM,카라,240,0.4055492657868501
2022-Fall,2022,Fall,ITEM,카펜터,15,0.02534682911167813
2022-Fall,2022,Fall,ITEM,캔버스,29,0.04900386961591106
2022-Fall,2022,Fall,ITEM,캡,509,0.8601024011896111
2022-Fall,2022,Fall,ITEM,케이스,110,0.18587674681897295
2022-Fall,2022,Fall,ITEM,코치자켓,35,0.0591426012605823
2022-Fall,2022,Fall,ITEM,코트,3262,5.51209043748627
2022-Fall,2022,Fall,ITEM,크로스백,127,0.2146031531455415
2022-Fall,2022,Fall,ITEM,타이,90,0.15208097467006879
2022-Fall,2022,Fall,ITEM,터틀넥,74,0.12504435695094543
2022-Fall,2022,Fall,ITEM,토트백,96,0.16221970631474003
2022-Fall,2022,Fall,ITEM,트랙,73,0.12335456834350024
2022-Fall,2022,Fall,ITEM,트러커자켓,98,0.16559928352963044
2022-Fall,2022,Fall,ITEM,티,908,1.5343280555602494
2022-Fall,2022,Fall,ITEM,티셔츠,219,0.3700637050305007
2022-Fall,2022,Fall,ITEM,파카,180,0.30416194934013757
2022-Fall,2022,Fall,ITEM,팔찌,78,0.13180351138072627
2022-Fall,2022,Fall,ITEM,패딩,1874,3.166663850352321
2022-Fall,2022,Fall,ITEM,퍼티그,164,0.2771253316210142
2022-Fall,2022,Fall,ITEM,플리스,63,0.10645668226904814
2022-Fall,2022,Fall,ITEM,피코트,27,0.04562429240102063
2022-Fall,2022,Fall,ITEM,해링턴,112,0.18925632403386336
2022-Fall,2022,Fall,ITEM,향수,124,0.20953378732320588
2022-Fall,2022,Fall,ITEM,헤드셋,160,0.2703661771912334
2022-Fall,2022,Fall,ITEM,헨리넥,29,0.04900386961591106
2022-Fall,2022,Fall,ITEM,후드티,2141,3.617837408540191
2022-Fall,2022,Fall,ITEM,후리스,122,0.20615421010831544
2022-Spring,2022,Spring,ITEM,acc,11,0.017788127233622792
2022-Spring,2022,Spring,ITEM,bottom,36,0.058215689128220054
2022-Spring,2022,Spring,ITEM,outer,5,0.008085512378919453
2022-Spring,2022,Spring,ITEM,가디건,969,1.56697229903459
2022-Spring,2022,Spring,ITEM,가방,2696,4.359708274713368
2022-Spring,2022,Spring,ITEM,가젤,30,0.04851307427351671
2022-Spring,2022,Spring,ITEM,구두,89,0.14392212034476626
2022-Spring,2022,Spring,ITEM,긴팔티,270,0.43661766846165045
2022-Spring,2022,Spring,ITEM,나이키덩크,892,1.4424554083992303
2022-Spring,2022,Spring,ITEM,나이키덩크범고래,408,0.6597778101198273
2022-Spring,2022,Spring,ITEM,넥타이,62,0.1002603534986012
2022-Spring,2022,Spring,ITEM,눕시,7,0.011319717330487233
2022-Spring,2022,Spring,ITEM,니트,1991,3.2196510292857257
2022-Spring,2022,Spring,ITEM,더비,484,0.782677598279403
2022-Spring,2022,Spring,ITEM,더플백,16,0.025873639612542246
2022-Spring,2022,Spring,ITEM,데님,1956,3.16305244263329
2022-Spring,2022,Spring,ITEM,독일군스니커즈,518,0.8376590824560554
2022-Spring,2022,Spring,ITEM,럭비,35,0.05659858665243617
2022-Spring,2022,Spring,ITEM,로퍼,137,0.22154303918239301
2022-Spring,2022,Spring,ITEM,마원,249,0.4026585164701887
2022-Spring,2022,Spring,ITEM,맨투맨,764,1.2354662914988923
2022-Spring,2022,Spring,ITEM,머플러,48,0.07762091883762674
2022-Spring,2022,Spring,ITEM,모자,1339,2.165300215074629
2022-Spring,2022,Spring,ITEM,모크넥,22,0.035576254467245584
2022-Spring,2022,Spring,ITEM,목걸이,180,0.2910784456411003
2022-Spring,2022,Spring,ITEM,목도리,13,0.021022332185190576
2022-Spring,2022,Spring,ITEM,무스탕,18,0.029107844564110027
2022-Spring,2022,Spring,ITEM,바람막이,480,0.7762091883762674
2022-Spring,2022,Spring,ITEM,바시티,189,0.3056323679231553
2022-Spring,2022,Spring,ITEM,바지,5743,9.287019518426883
2022-Spring,2022,Spring,ITEM,반바지,667,1.078607351347855
2022-Spring,2022,Spring,ITEM,반지,152,0.24579957631915136
2022-Spring,2022,Spring,ITEM,반팔티,2683,4.338685942528178
2022-Spring,2022,Spring,ITEM,버뮤다,179,0.2894613431653164
2022-Spring,2022,Spring,ITEM,베스트,470,0.7600381636184285
2022-Spring,2022,Spring,ITEM,벨트,418,0.6759488348776662
2022-Spring,2022,Spring,ITEM,봄버,68,0.10996296835330455
2022-Spring,2022,Spring,ITEM,부츠,565,0.9136628988178981
2022-Spring,2022,Spring,ITEM,블레이저,917,1.4828829702938275
2022-Spring,2022,Spring,ITEM,비니,136,0.2199259367066091
2022-Spring,2022,Spring,ITEM,삭스,66,0.10672876340173677
2022-Spring,2022,Spring,ITEM,삼바,43,0.06953540645870729
2022-Spring,2022,Spring,ITEM,상의,1220,1.9728650204563465
2022-Spring,2022,Spring,ITEM,샌들,210,0.339591519914617
2022-Spring,2022,Spring,ITEM,선글라스,249,0.4026585164701887
2022-Spring,2022,Spring,ITEM,셋업,382,0.6177331457494462
2022-Spring,2022,Spring,ITEM,셔츠,2982,4.822199582787561
2022-Spring,2022,Spring,ITEM,숄더백,64,0.10349455845016899
2022-Spring,2022,Spring,ITEM,수트,136,0.2199259367066091
2022-Spring,2022,Spring,ITEM,슈트,14,0.022639434660974466
2022-Spring,2022,Spring,ITEM,스니커즈,351,0.5676029690001455
2022-Spring,2022,Spring,ITEM,스웨터,51,0.08247222626497841
2022-Spring,2022,Spring,ITEM,스웻,424,0.6856514497323696
2022-Spring,2022,Spring,ITEM,스웻셔츠,55,0.08894063616811397
2022-Spring,2022,Spring,ITEM,스카프,16,0.025873639612542246
2022-Spring,2022,Spring,ITEM,스트랩,54,0.08732353369233009
2022-Spring,2022,Spring,ITEM,슬랙스,998,1.6138682708323229
2022-Spring,2022,Spring,ITEM,슬리퍼,220,0.3557625446724559
2022-Spring,2022,Spring,ITEM,슬립온,111,0.17949837481201183
2022-Spring,2022,Spring,ITEM,시계,224,0.36223095457559146
2022-Spring,2022,Spring,ITEM,신발,3972,6.423131033813613
2022-Spring,2022,Spring,ITEM,아디다스슈퍼스타,217,0.3509112372451042
2022-Spring,2022,Spring,ITEM,아우터,6187,10.00501301767493
2022-Spring,2022,Spring,ITEM,아워레거시,15,0.024256537136758356
2022-Spring,2022,Spring,ITEM,아이템,1102,1.7820469283138474
2022-Spring,2022,Spring,ITEM,아크테릭스베타,24,0.03881045941881337
2022-Spring,2022,Spring,ITEM,아톰,5,0.008085512378919453
2022-Spring,2022,Spring,ITEM,악세사리,103,0.1665615550057407
2022-Spring,2022,Spring,ITEM,안경,484,0.782677598279403
2022-Spring,2022,Spring,ITEM,양말,208,0.3363573149630492
2022-Spring,2022,Spring,ITEM,에어,155,0.250650883746503
2022-Spring,2022,Spring,ITEM,에어포스,1886,3.0498552693284173
2022-Spring,2022,Spring,ITEM,오니츠카,24,0.03881045941881337
2022-Spring,2022,Spring,ITEM,옥스포드,132,0.21345752680347355
2022-Spring,2022,Spring,ITEM,왈라비,129,0.20860621937612184
2022-Spring,2022,Spring,ITEM,운동화,123,0.19890360452141853
2022-Spring,2022,Spring,ITEM,워치,523,0.8457445948349747
2022-Spring,2022,Spring,ITEM,워커,178,0.2878442406895325
2022-Spring,2022,Spring,ITEM,이너,449,0.7260790116269668
2022-Spring,2022,Spring,ITEM,자켓,2355,3.808276330471062
2022-Spring,2022,Spring,ITEM,장갑,10,0.016171024757838905
2022-Spring,2022,Spring,ITEM,점퍼,54,0.08732353369233009
2022-Spring,2022,Spring,ITEM,정장,74,0.1196655832080079
2022-Spring,2022,Spring,ITEM,젤카야노,95,0.1536247351994696
2022-Spring,2022,Spring,ITEM,조거,182,0.2943126505926681
2022-Spring,2022,Spring,ITEM,조끼,79,0.12775109558692735
2022-Spring,2022,Spring,ITEM,지갑,250,0.40427561894597264
2022-Spring,2022,Spring,ITEM,진,785,1.269425443490354
2022-Spring,2022,Spring,ITEM,쪼리,101,0.16332735005417293
2022-Spring,2022,Spring,ITEM,청바지,627,1.0139232523164994
2022-Spring,2022,Spring,ITEM,체인,33,0.05336438170086839
2022-Spring,2022,Spring,ITEM,첼시부츠,409,0.6613949125956112
2022-Spring,2022,Spring,ITEM,치노,333,0.5384951244360355
2022-Spring,2022,Spring,ITEM,카라,410,0.6630120150713951
2022-Spring,2022,Spring,ITEM,카펜터,17,0.027490742088326137
2022-Spring,2022,Spring,ITEM,캔버스,45,0.07276961141027508
2022-Spring,2022,Spring,ITEM,캡,730,1.18048480732224
2022-Spring,2022,Spring,ITEM,케이스,163,0.2635877035527741
2022-Spring,2022,Spring,ITEM,코치자켓,20,0.03234204951567781
2022-Spring,2022,Spring,ITEM,코트,537,0.8683840294959491
2022-Spring,2022,Spring,ITEM,크로스백,212,0.3428257248661848
2022-Spring,2022,Spring,ITEM,타이,111,0.17949837481201183
2022-Spring,2022,Spring,ITEM,터틀넥,23,0.037193356943029485
2022-Spring,2022,Spring,ITEM,토트백,103,0.1665615550057407
2022-Spring,2022,Spring,ITEM,트랙,59,0.09540904607124953
2022-Spring,2022,Spring,ITEM,트러커자켓,137,0.22154303918239301
2022-Spring,2022,Spring,ITEM,티,1469,2.375523536926535
2022-Spring,2022,Spring,ITEM,티셔츠,717,1.1594624751370495
2022-Spring,2022,Spring,ITEM,파카,111,0.17949837481201183
2022-Spring,2022,Spring,ITEM,팔찌,186,0.3007810604958036
2022-Spring,2022,Spring,ITEM,패딩,118,0.19081809214249906
2022-Spring,2022,Spring,ITEM,퍼티그,90,0.14553922282055015
2022-Spring,2022,Spring,ITEM,플리스,12,0.019405229709406686
2022-Spring,2022,Spring,ITEM,피코트,3,0.004851307427351671
2022-Spring,2022,Spring,ITEM,해링턴,3,0.004851307427351671
2022-Spring,2022,Spring,ITEM,향수,160,0.2587363961254225
2022-Spring,2022,Spring,ITEM,헤드셋,112,0.18111547728779573
2022-Spring,2022,Spring,ITEM,헨리넥,24,0.03881045941881337
2022-Spring,2022,Spring,ITEM,후드티,1158,1.8726046669577452
2022-Spring,2022,Spring,ITEM,후리스,24,0.03881045941881337
2022-Summer,2022,Summer,ITEM,acc,11,0.02548301904276514
2022-Summer,2022,Summer,ITEM,bottom,31,0.07181578093870175
2022-Summer,2022,Summer,ITEM,outer,15,0.034749571421952466
2022-Summer,2022,Summer,ITEM,가디건,369,0.8548394569800305
2022-Summer,2022,Summer,ITEM,가방,2223,5.149886484733355
2022-Summer,2022,Summer,ITEM,가젤,21,0.04864939999073344
2022-Summer,2022,Summer,ITEM,구두,122,0.28262984756521337
2022-Summer,2022,Summer,ITEM,긴팔티,177,0.4100449427790391
2022-Summer,2022,Summer,ITEM,나이키덩크,503,1.165268961682806
2022-Summer,2022,Summer,ITEM,나이키덩크범고래,212,0.4911272760969281
2022-Summer,2022,Summer,ITEM,넥타이,17,0.039382847611546125
2022-Summer,2022,Summer,ITEM,눕시,5,0.011583190473984154
2022-Summer,2022,Summer,ITEM,니트,1008,2.3351711995552056
2022-Summer,2022,Summer,ITEM,더비,366,0.8478895426956401
2022-Summer,2022,Summer,ITEM,더플백,8,0.018533104758374646
2022-Summer,2022,Summer,ITEM,데님,1381,3.1992772089144235
2022-Summer,2022,Summer,ITEM,독일군스니커즈,240,0.5559931427512395
2022-Summer,2022,Summer,ITEM,럭비,17,0.039382847611546125
2022-Summer,2022,Summer,ITEM,로퍼,152,0.35212899040911827
2022-Summer,2022,Summer,ITEM,마원,76,0.17606449520455913
2022-Summer,2022,Summer,ITEM,맨투맨,191,0.4424778761061947
2022-Summer,2022,Summer,ITEM,머플러,13,0.0301162952323588
2022-Summer,2022,Summer,ITEM,모자,1124,2.603901218551638
2022-Summer,2022,Summer,ITEM,모크넥,7,0.016216466663577817
2022-Summer,2022,Summer,ITEM,목걸이,222,0.5142936570448965
2022-Summer,2022,Summer,ITEM,목도리,1,0.0023166380947968307
2022-Summer,2022,Summer,ITEM,무스탕,16,0.03706620951674929
2022-Summer,2022,Summer,ITEM,바람막이,226,0.5235602094240838
2022-Summer,2022,Summer,ITEM,바시티,73,0.16911458092016865
2022-Summer,2022,Summer,ITEM,바지,4488,10.397071769448177
2022-Summer,2022,Summer,ITEM,반바지,582,1.3482833711717557
2022-Summer,2022,Summer,ITEM,반지,161,0.37297873326228975
2022-Summer,2022,Summer,ITEM,반팔티,1940,4.494277903905852
2022-Summer,2022,Summer,ITEM,버뮤다,331,0.7668072093777509
2022-Summer,2022,Summer,ITEM,베스트,278,0.6440253903535189
2022-Summer,2022,Summer,ITEM,벨트,491,1.137469304545244
2022-Summer,2022,Summer,ITEM,봄버,16,0.03706620951674929
2022-Summer,2022,Summer,ITEM,부츠,340,0.7876569522309226
2022-Summer,2022,Summer,ITEM,블랙잭,2,0.0046332761895936615
2022-Summer,2022,Summer,ITEM,블레이저,254,0.588426076078395
2022-Summer,2022,Summer,ITEM,비니,58,0.1343650094982162
2022-Summer,2022,Summer,ITEM,삭스,67,0.15521475235138765
2022-Summer,2022,Summer,ITEM,삼바,71,0.164481304730575
2022-Summer,2022,Summer,ITEM,상의,929,2.1521567900662557
2022-Summer,2022,Summer,ITEM,샌들,334,0.7737571236621414
2022-Summer,2022,Summer,ITEM,선글라스,204,0.47259417133855347
2022-Summer,2022,Summer,ITEM,셋업,154,0.35676226659871196
2022-Summer,2022,Summer,ITEM,셔츠,1857,4.301996942037714
2022-Summer,2022,Summer,ITEM,숄더백,33,0.07644905712829542
2022-Summer,2022,Summer,ITEM,수트,34,0.07876569522309225
2022-Summer,2022,Summer,ITEM,슈트,26,0.0602325904647176
2022-Summer,2022,Summer,ITEM,스니커즈,277,0.6417087522587221
2022-Summer,2022,Summer,ITEM,스웨터,20,0.04633276189593662
2022-Summer,2022,Summer,ITEM,스웻,144,0.33359588565074366
2022-Summer,2022,Summer,ITEM,스웻셔츠,10,0.02316638094796831
2022-Summer,2022,Summer,ITEM,스카프,11,0.02548301904276514
2022-Summer,2022,Summer,ITEM,스트랩,72,0.16679794282537183
2022-Summer,2022,Summer,ITEM,슬랙스,597,1.383032942593708
2022-Summer,2022,Summer,ITEM,슬리퍼,413,0.9567715331510912
2022-Summer,2022,Summer,ITEM,슬립온,80,0.18533104758374647
2022-Summer,2022,Summer,ITEM,시계,223,0.5166102951396934
2022-Summer,2022,Summer,ITEM,신발,3160,7.320576379557986
2022-Summer,2022,Summer,ITEM,아디다스슈퍼스타,197,0.4563777046749757
2022-Summer,2022,Summer,ITEM,아우터,3915,9.069638141129593
2022-Summer,2022,Summer,ITEM,아워레거시,17,0.039382847611546125
2022-Summer,2022,Summer,ITEM,아이템,938,2.1730065329194272
2022-Summer,2022,Summer,ITEM,아크테릭스베타,43,0.09961543807626373
2022-Summer,2022,Summer,ITEM,아톰,9,0.02084974285317148
2022-Summer,2022,Summer,ITEM,악세사리,106,0.24556363804846404
2022-Summer,2022,Summer,ITEM,안경,398,0.9220219617291386
2022-Summer,2022,Summer,ITEM,양말,160,0.37066209516749293
2022-Summer,2022,Summer,ITEM,에어,189,0.437844599916601
2022-Summer,2022,Summer,ITEM,에어포스,1651,3.8247694945095674
2022-Summer,2022,Summer,ITEM,오니츠카,5,0.011583190473984154
2022-Summer,2022,Summer,ITEM,옥스포드,43,0.09961543807626373
2022-Summer,2022,Summer,ITEM,왈라비,88,0.20386415234212113
2022-Summer,2022,Summer,ITEM,운동화,128,0.29652967613399434
2022-Summer,2022,Summer,ITEM,워치,672,1.5567807997034702
2022-Summer,2022,Summer,ITEM,워커,112,0.25946346661724506
2022-Summer,2022,Summer,ITEM,이너,139,0.32201269517675946
2022-Summer,2022,Summer,ITEM,자켓,827,1.9158597043969792
2022-Summer,2022,Summer,ITEM,장갑,4,0.009266552379187323
2022-Summer,2022,Summer,ITEM,점퍼,17,0.039382847611546125
2022-Summer,2022,Summer,ITEM,정장,66,0.15289811425659083
2022-Summer,2022,Summer,ITEM,젤카야노,38,0.08803224760227957
2022-Summer,2022,Summer,ITEM,조거,78,0.1806977713941528
2022-Summer,2022,Summer,ITEM,조끼,66,0.15289811425659083
2022-Summer,2022,Summer,ITEM,지갑,244,0.5652596951304267
2022-Summer,2022,Summer,ITEM,진,367,0.8502061807904369
2022-Summer,2022,Summer,ITEM,쪼리,232,0.5374600379928648
2022-Summer,2022,Summer,ITEM,청바지,562,1.301950609275819
2022-Summer,2022,Summer,ITEM,체인,42,0.09729879998146689
2022-Summer,2022,Summer,ITEM,첼시부츠,218,0.5050271046657092
2022-Summer,2022,Summer,ITEM,치노,149,0.3451790761247278
2022-Summer,2022,Summer,ITEM,카라,313,0.7251077236714081
2022-Summer,2022,Summer,ITEM,카펜터,9,0.02084974285317148
2022-Summer,2022,Summer,ITEM,캔버스,36,0.08339897141268592
2022-Summer,2022,Summer,ITEM,캡,656,1.519714590186721
2022-Summer,2022,Summer,ITEM,케이스,140,0.32432933327155633
2022-Summer,2022,Summer,ITEM,코치자켓,8,0.018533104758374646
2022-Summer,2022,Summer,ITEM,코트,339,0.7853403141361256
2022-Summer,2022,Summer,ITEM,크로스백,162,0.37529537135708657
2022-Summer,2022,Summer,ITEM,타이,37,0.08571560950748275
2022-Summer,2022,Summer,ITEM,터틀넥,5,0.011583190473984154
2022-Summer,2022,Summer,ITEM,토트백,66,0.15289811425659083
2022-Summer,2022,Summer,ITEM,트랙,35,0.08108233331788908
2022-Summer,2022,Summer,ITEM,트러커자켓,35,0.08108233331788908
